timestamp,open,high,low,close,volume
1618790400000,31.5,48.41,28.73,47.56,760.21
1619395200000,47.92,50.45,40.66,47.13,13340.39
1620000000000,46.87,49.34,41.39,44.37,51465.15
1620604800000,44.4,52.49,37.5,46.3,63114.0
1621209600000,46.37,58.36,19.34,24.31,113679.64
1621814400000,24.95,37.22,24.66,28.54,65859.38
1622419200000,28.53,43.39,27.54,42.16,40136.7
1623024000000,42.16,44.11,33.66,38.66,40657.76
1623628800000,38.66,41.68,31.27,35.24,18839.51
1624233600000,35.2,35.53,20.17,31.81,41441.82
1624838400000,31.81,35.98,31.01,34.32,48546.46
1625443200000,34.32,38.15,31.08,32.17,75743.06
1626048000000,32.17,32.68,25.98,26.68,54168.1
1626652800000,26.68,29.51,22.14,28.21,90474.76
1627257600000,28.21,37.0,26.89,34.15,124289.11
1627862400000,34.16,40.52,32.35,37.68,98993.09
1628467200000,37.68,54.72,36.37,53.51,87952.82
1629072000000,53.51,81.97,52.3,72.76,428884.35
1629676800000,72.79,97.79,66.13,94.21,279978.16
1630281600000,94.17,150.68,93.65,142.07,1171221.91
1630886400000,143.86,216.0,132.07,174.37,2838404.08
1631491200000,174.2,175.0,134.0,152.82,563302.99
1632096000000,152.91,153.5,115.8,135.65,704324.89
1632700800000,135.7,177.78,128.11,169.15,581418.81
1633305600000,172.88,173.07,143.74,147.61,384283.72
1633910400000,147.61,167.54,137.67,160.25,360703.46
1634515200000,160.19,215.17,153.13,202.27,404361.3
1635120000000,202.25,218.88,175.11,202.44,416346.32
1635724800000,202.58,259.89,197.74,249.47,775604.13
1636329600000,249.55,253.38,217.28,238.6,491325.19
1636934400000,238.58,246.36,186.58,230.48,625700.08
1637539200000,230.48,231.92,180.86,200.66,484158.44
1638144000000,200.66,243.1,167.5,196.35,714473.54
1638748800000,196.5,204.03,161.29,172.93,1288436.8
1639353600000,172.91,189.3,148.0,180.0,1135134.95
1639958400000,180.04,200.55,168.45,197.87,683431.72
1640563200000,197.95,204.85,167.68,176.38,1212566.71
1641168000000,176.4,176.47,132.98,140.82,1132108.96
1641772800000,140.85,157.84,129.99,147.96,1428595.79
1642377600000,147.96,148.3,87.82,99.91,1908158.3
1642982400000,99.85,104.5,80.84,93.28,1552905.95
1643587200000,93.31,118.64,89.22,115.26,1339991.6
1644192000000,115.26,121.92,91.38,92.83,1205990.34
1644796800000,92.87,105.89,85.54,90.67,876604.86
1645401600000,90.68,96.17,75.31,85.62,1298677.29
1646006400000,85.58,106.49,84.1,84.6,845209.27
1646611200000,84.58,89.92,77.69,78.75,798519.79
1647216000000,78.69,94.6,77.98,88.59,574442.0
1647820800000,88.64,107.52,86.72,107.04,997435.68
1648425600000,107.0,143.51,105.22,136.84,1457778.4
1649030400000,136.84,138.28,108.06,111.07,1355660.28
1649635200000,111.03,118.0,98.06,100.13,852201.81
1650240000000,100.16,110.94,94.64,99.2,668500.64
1650844800000,99.19,102.05,81.81,89.83,763159.46
1651449600000,89.81,95.26,73.69,75.41,906243.93
1652054400000,75.42,81.1,37.61,58.79,1656431.65
1652659200000,58.74,58.75,47.8,52.49,547471.49
1653264000000,52.44,54.69,39.98,44.96,800230.47
1653868800000,44.96,48.42,35.81,38.52,708459.72
1654473600000,38.51,44.88,30.58,30.62,905683.86
1655078400000,30.6,36.04,25.84,34.21,1809425.81
1655683200000,34.18,42.91,31.72,39.4,748825.32
1656288000000,39.42,41.25,30.88,33.4,357452.7
1656892800000,33.41,39.75,32.45,36.7,266121.79
1657497600000,36.71,71.48,31.81,38.63,322927.96
1658102400000,38.63,47.35,38.56,40.94,425056.81
1658707200000,40.92,46.66,34.67,42.39,525742.94
1659312000000,42.35,43.23,37.44,40.63,368407.97
1659916800000,40.62,48.38,39.15,44.86,469746.62
1660521600000,44.86,47.27,34.2,36.47,520490.79
1661126400000,36.49,39.65,30.21,30.43,594154.84
1661731200000,30.44,33.17,29.98,32.15,491395.16
1662336000000,32.15,36.01,30.3,34.99,603054.43
1662940800000,34.99,38.95,30.82,31.12,599582.14
1663545600000,31.12,34.83,29.99,32.33,571561.12
1664150400000,32.33,35.42,31.63,32.07,404647.73
1664755200000,32.07,34.5,31.73,32.92,609904.34
1665360000000,32.92,33.47,27.87,30.16,954119.68
1665964800000,30.16,31.49,26.83,29.27,1331451.78
1666569600000,29.27,33.84,28.05,32.94,1681194.83
1667174400000,32.78,38.78,30.24,32.61,1002395.62
1667779200000,32.61,33.12,10.03,13.19,5007318.12
1668384000000,13.19,15.13,12.11,12.28,614897.27
1668988800000,12.28,15.02,10.95,14.12,542958.31
1669593600000,14.11,14.5,12.8,13.71,380948.08
1670198400000,13.72,15.0,13.27,13.42,281493.09
1670803200000,13.41,14.98,11.9,12.38,832016.41
1671408000000,12.38,13.56,11.04,11.39,412050.34
1672012800000,11.39,11.51,7.89,10.0,1023470.37
1672617600000,9.99,15.0,9.81,14.47,1283820.97
1673222400000,14.47,25.1,14.29,22.92,1320337.34
1673827200000,22.92,26.65,20.0,24.21,669399.04
1674432000000,24.2,26.81,22.22,26.08,572087.24
1675036800000,26.07,26.32,22.49,23.47,633713.64
1675641600000,23.47,24.23,19.69,21.49,333476.01
1676246400000,21.48,24.16,19.76,23.16,340310.38
1676851200000,24.85,27.12,21.42,23.27,427504.69
1677456000000,23.26,23.4,20.21,20.97,264107.8
1678060800000,20.97,21.18,16.01,20.16,511412.89
1678665600000,20.19,22.96,18.72,21.86,555512.17
1679270400000,21.87,23.9,20.09,20.95,278142.1
1679875200000,20.95,21.67,19.33,20.52,216863.79
1680480000000,20.52,21.34,19.85,20.29,179888.5
1681084800000,20.29,25.5,20.07,25.35,357658.41
1681689600000,25.36,26.01,20.94,21.47,295709.56
1682294400000,21.48,23.98,20.33,22.73,247115.75
1682899200000,22.73,23.23,21.24,21.66,169624.51
1683504000000,21.66,21.81,19.71,20.94,156293.24
1684108800000,20.94,21.51,19.34,19.62,93038.27
