timestamp,open,high,low,close,volume
1620086400000,3295.0,3305.9,3182.6,3230.0,383.73439199
1620100800000,3219.64,3401.69,3219.6,3312.51,259.83166833
1620115200000,3316.9,3484.79,3276.83,3469.5,524.78056880
1620129600000,3466.61,3525.0,3227.1,3229.89,1732.13030541
1620144000000,3231.0,3411.76,3171.83,3411.29,2194.70749256
1620158400000,3414.67,3428.91,3215.32,3242.5,1358.61372971
1620172800000,3243.1,3381.54,3206.4,3298.1,944.49767462
1620187200000,3298.63,3355.67,3224.5,3337.56,581.79931289
1620201600000,3340.53,3406.97,3318.52,3354.16,580.52541771
1620216000000,3356.59,3386.37,3285.01,3304.25,857.33849718
1620230400000,3307.75,3480.03,3284.9,3478.0,762.63539115
1620244800000,3476.87,3545.37,3422.37,3524.34,950.37178733
1620259200000,3525.7,3538.0,3440.7,3468.82,759.14687252
1620273600000,3465.78,3500.48,3376.99,3439.3,1386.73190282
1620288000000,3439.79,3524.66,3419.59,3523.15,930.07106058
1620302400000,3523.87,3577.84,3459.6,3550.6,1705.34750347
1620316800000,3553.04,3606.11,3399.5,3483.8,3247.16879290
1620331200000,3486.53,3538.99,3433.58,3490.42,1269.86063826
1620345600000,3491.23,3534.1,3400.0,3420.1,946.62612060
1620360000000,3419.0,3478.57,3354.99,3433.01,1008.34070648
1620374400000,3436.53,3475.29,3409.99,3443.81,450.33716379
1620388800000,3445.31,3571.14,3423.38,3561.36,1283.14758110
1620403200000,3564.1,3588.0,3498.32,3516.1,1385.73725931
1620417600000,3519.27,3525.61,3424.07,3483.09,1200.88653285
1620432000000,3478.78,3555.4,3450.67,3532.31,1214.65792742
1620446400000,3529.1,3579.52,3506.2,3526.4,647.22331401
1620460800000,3528.94,3584.72,3523.39,3541.58,524.91231234
1620475200000,3541.08,3679.5,3526.9,3631.6,2481.12790610
1620489600000,3631.01,3846.8,3631.01,3810.48,3016.35482734
1620504000000,3813.0,3955.8,3801.22,3909.9,3148.22376310
1620518400000,3912.65,3957.0,3817.6,3871.8,2015.84529016
1620532800000,3879.45,3983.97,3819.93,3939.89,1611.65065206
1620547200000,3937.25,3966.09,3854.0,3854.0,1064.63250903
1620561600000,3857.15,3879.66,3726.38,3878.82,2272.84678928
1620576000000,3878.39,3968.49,3843.35,3855.5,1702.77133623
1620590400000,3857.31,3941.35,3852.5,3921.53,1054.47074040
1620604800000,3925.86,4071.35,3887.66,4054.8,875.87943365
1620619200000,4056.0,4140.82,4030.39,4107.82,1265.40098653
1620633600000,4108.75,4168.92,3981.1,4068.8,1612.59059509
1620648000000,4069.06,4167.7,4025.11,4158.08,1980.85655250
1620662400000,4159.99,4205.87,3969.45,3989.22,3615.70507289
1620676800000,3989.1,4059.5,3644.94,3945.94,7654.03034224
1620691200000,3936.73,4029.55,3772.11,3854.72,4155.21652130
1620705600000,3851.78,3966.09,3832.9,3960.7,1311.71639441
1620720000000,3965.38,4082.7,3904.07,3974.71,1230.68431033
1620734400000,3976.97,4034.3,3895.25,4021.26,1736.87387660
1620748800000,4023.63,4096.35,3990.83,4069.63,1132.68583311
1620763200000,4071.56,4179.58,4046.2,4171.51,1393.12887050
1620777600000,4173.1,4351.68,4149.44,4332.86,1685.33317039
1620792000000,4334.75,4367.22,4274.07,4307.39,1391.15477919
1620806400000,4307.58,4319.88,4220.56,4267.92,1416.87967991
1620820800000,4268.14,4374.28,4139.32,4191.59,2135.31401670
1620835200000,4193.31,4213.1,3933.89,4084.69,6191.78239243
1620849600000,4083.99,4275.93,3748.8,3829.13,6170.64503283
1620864000000,3819.7,4036.07,3500.03,3945.52,6004.12748893
1620878400000,3938.96,4024.17,3800.0,3965.5,3778.44545553
1620892800000,3969.9,3984.28,3593.36,3743.59,6731.07086821
1620907200000,3749.0,3899.57,3703.66,3750.2,4409.19679731
1620921600000,3747.74,3873.55,3500.0,3645.35,6842.02835955
1620936000000,3649.18,3781.17,3609.23,3718.58,3075.30783990
1620950400000,3717.15,3898.33,3692.62,3800.71,2513.41453392
1620964800000,3801.7,3888.79,3758.46,3888.79,1502.22786645
1620979200000,3888.3,4029.57,3859.97,4000.93,2795.88011295
1620993600000,4002.58,4163.25,3952.03,4131.71,2535.17782692
1621008000000,4139.98,4173.09,4042.47,4045.85,2528.15890161
1621022400000,4046.07,4107.5,3970.03,4073.71,1629.22821609
1621036800000,4072.22,4131.59,4012.39,4026.11,1489.67544514
1621051200000,4027.26,4059.65,3890.54,3906.98,1643.36913735
1621065600000,3907.23,3960.94,3798.46,3906.66,3087.26890854
1621080000000,3907.5,3933.34,3826.89,3874.02,1120.68051651
1621094400000,3870.33,3870.33,3652.09,3750.71,3042.37189254
1621108800000,3750.72,3830.71,3632.91,3639.2,1697.12976224
1621123200000,3646.18,3852.53,3624.63,3826.4,892.32455342
1621137600000,3829.73,3878.34,3777.52,3867.62,325.29262554
1621152000000,3866.01,3866.38,3787.71,3798.33,871.85087021
1621166400000,3797.58,3803.88,3631.68,3631.72,2309.96738923
