timestamp,open,high,low,close,volume
1600781400000,374.71,374.71,374.71,374.71,0.7792
1600782300000,374.72,374.72,374.72,374.72,0.0132
1600783200000,374.72,374.72,374.71,374.71,0.0652
1600784100000,374.71,374.72,374.71,374.71,0.0413
1600785000000,374.71,374.72,374.71,374.71,0.0371
1600785900000,374.72,374.72,374.71,374.72,0.014
1600786800000,374.62,375.0,374.32,375.0,0.0542
1600787700000,375.0,375.0,342.55,342.99,88.1442
1600788600000,342.48,375.0,341.51,375.0,0.0222
1600789500000,341.92,342.86,341.87,341.99,0.0318
1600790400000,342.98,344.34,341.58,343.87,0.0278
1600791300000,344.12,344.12,342.97,343.55,0.0201
1600792200000,342.84,375.0,342.56,375.0,0.0129
1600793100000,342.84,343.11,341.81,341.81,0.0066
1600794000000,342.19,343.59,341.94,343.59,0.0127
1600794900000,343.05,343.44,342.28,342.94,227.0189
1600795800000,343.4,343.4,342.16,342.75,0.0128
1600796700000,343.53,344.48,343.52,344.0,0.0341
1600797600000,344.78,344.85,344.06,344.59,0.0503
1600798500000,344.31,344.65,343.08,343.63,10.3272
1600799400000,343.61,343.61,342.92,343.35,24.5611
1600800300000,343.28,343.71,342.92,343.71,10.1603
1600801200000,343.62,343.83,342.88,342.88,4.466
1600802100000,342.75,343.39,342.72,343.17,15.764
1600803000000,343.08,343.61,342.86,342.98,16.9453
1600803900000,343.02,344.35,342.67,344.09,72.1594
1600804800000,344.02,344.36,343.67,343.89,10.3542
1600805700000,343.8,344.41,343.32,344.21,9.2189
1600806600000,344.39,345.86,344.26,345.59,23.835
1600807500000,345.38,345.82,344.86,344.96,22.8026
1600808400000,344.94,346.23,340.8,342.59,37.7014
1600809300000,342.42,345.14,342.37,345.14,11.3995
1600810200000,345.23,346.49,345.06,346.43,69.0081
1600811100000,346.22,347.21,345.55,346.72,9.3629
1600812000000,346.69,346.82,344.97,345.25,6.7071
1600812900000,345.25,345.77,344.43,345.42,12.2428
1600813800000,345.42,346.06,344.95,345.3,10.3498
1600814700000,345.17,345.17,343.38,343.94,3.9316
1600815600000,343.8,344.23,343.58,344.09,0.6467
1600816500000,343.95,344.39,343.29,343.95,1.1051
1600817400000,343.75,343.89,342.98,343.23,25.66
1600818300000,342.88,344.63,342.76,344.55,2.8577
1600819200000,344.63,344.89,343.5,343.6,3.1632
1600820100000,343.59,344.34,343.17,344.25,3.312
1600821000000,344.15,344.49,343.15,343.66,2.6372
1600821900000,343.91,343.91,342.88,343.1,4.7503
1600822800000,342.9,343.61,342.9,343.33,3.9966
1600823700000,343.22,343.76,343.22,343.57,2.9088
1600824600000,343.53,344.07,343.41,343.74,0.9885
1600825500000,343.66,344.15,343.23,343.95,0.2123
1600826400000,344.03,344.98,343.99,344.26,5.3177
1600827300000,343.96,344.08,343.25,343.43,18.0055
1600828200000,343.45,343.81,343.18,343.49,11.2308
1600829100000,343.37,344.02,343.37,343.84,20.1879
1600830000000,343.99,344.01,342.23,342.23,10.7071
1600830900000,342.22,342.46,341.9,342.09,16.2377
1600831800000,342.1,342.73,341.7,341.88,8.9626
1600832700000,341.93,342.32,341.23,341.39,75.1748
1600833600000,341.39,341.96,341.0,341.01,3.3752
1600834500000,341.24,341.24,339.8,339.8,86.516
1600835400000,339.67,341.32,339.33,340.92,12.1031
1600836300000,340.77,340.91,339.8,340.34,2.9284
1600837200000,340.26,340.48,338.88,340.48,5.0348
1600838100000,340.38,341.8,340.38,341.47,15.3088
1600839000000,341.41,342.16,341.16,341.99,9.7447
1600839900000,341.91,341.91,340.73,340.88,4.3902
1600840800000,340.88,341.17,339.87,339.92,5.0434
1600841700000,339.71,339.71,338.0,338.93,21.1293
1600842600000,338.82,340.23,338.03,339.68,17.1851
1600843500000,339.51,340.19,338.75,339.04,3.7207
1600844400000,338.91,339.22,337.74,338.5,17.3285
1600845300000,338.28,338.28,333.58,334.0,60.9229
1600846200000,333.93,335.52,333.93,335.32,24.5126
1600847100000,335.36,336.49,335.08,336.15,18.2745
1600848000000,336.15,336.4,334.76,334.84,3.8302
1600848900000,334.99,337.31,334.79,336.5,8.0009
1600849800000,336.5,337.6,336.24,336.77,47.0943
1600850700000,336.77,337.19,336.28,336.9,8.5255
1600851600000,336.83,338.33,336.26,337.53,12.2601
1600852500000,337.52,337.76,336.8,337.03,29.9523
1600853400000,336.96,337.89,336.89,337.44,25.0698
1600854300000,337.59,339.4,337.23,339.12,12.2048
1600855200000,339.28,339.28,338.18,338.56,88.6969
1600856100000,338.56,338.61,337.85,338.59,48.0446
1600857000000,338.37,338.77,337.95,338.18,1.0858
1600857900000,338.04,339.66,338.0,339.33,147.5922
1600858800000,339.23,340.68,338.74,339.66,3.8363
1600859700000,339.67,339.9,338.97,339.03,4.5792
1600860600000,339.08,339.85,338.92,339.7,19.742
1600861500000,339.85,340.02,339.01,339.01,12.1237
1600862400000,338.99,339.02,337.77,338.88,7.7162
1600863300000,338.87,340.81,338.57,340.22,26.7554
1600864200000,340.23,342.19,340.06,341.62,79.0142
1600865100000,341.53,341.54,340.52,340.96,38.8349
1600866000000,340.96,341.79,340.59,340.8,19.5402
1600866900000,340.89,342.24,340.89,341.55,9.3579
1600867800000,341.55,343.65,341.55,343.1,73.7505
1600868700000,343.1,343.15,341.64,341.64,31.3201
1600869600000,341.79,341.79,340.0,340.15,30.8656
1600870500000,340.03,340.35,339.21,339.79,46.9368
1600871400000,339.8,340.7,339.26,340.6,24.5259
1600872300000,340.62,340.72,339.26,339.34,14.8043
1600873200000,339.34,340.32,339.34,339.6,10.4345
1600874100000,339.59,340.29,339.36,339.36,9.7963
1600875000000,339.36,340.37,338.67,339.94,44.4613
1600875900000,339.94,339.94,338.47,338.85,11.1723
1600876800000,338.76,339.62,338.48,338.95,21.2639
1600877700000,338.95,339.54,338.84,339.37,14.5241
1600878600000,339.57,340.51,339.25,340.15,1.4122
1600879500000,340.14,340.16,339.46,340.01,12.2175
1600880400000,340.07,340.1,339.31,339.48,7.9531
1600881300000,339.47,339.78,339.25,339.5,2.6767
1600882200000,339.56,341.61,339.38,339.51,7.011
1600883100000,339.35,339.67,338.13,338.39,32.1807
1600884000000,338.2,338.44,337.77,338.37,26.0755
1600884900000,338.32,338.47,336.6,336.6,2.8043
1600885800000,336.59,337.27,335.71,335.71,29.3695
1600886700000,335.82,336.69,335.4,335.4,8.5617
1600887600000,335.4,335.92,326.54,329.94,197.4213
1600888500000,329.62,329.7,327.3,329.41,96.8895
1600889400000,329.12,329.2,327.58,329.09,12.851
1600890300000,328.92,328.92,326.41,327.84,30.0211
1600891200000,327.86,329.16,327.45,328.21,9.9319
1600892100000,328.25,329.1,322.61,325.46,89.4361
1600893000000,325.47,325.55,320.8,320.98,57.7673
1600893900000,320.9,323.3,313.62,323.24,369.8349
1600894800000,323.25,327.36,321.85,324.0,172.9332
1600895700000,324.2,324.66,321.3,321.51,63.1587
1600896600000,321.66,323.63,320.75,322.38,38.4215
1600897500000,322.3,324.62,322.0,322.73,17.2696
1600898400000,322.7,324.49,322.2,323.74,3.4563
1600899300000,323.73,323.9,321.09,321.84,4.2927
1600900200000,321.85,322.93,321.27,321.95,4.8478
1600901100000,321.95,324.28,321.95,324.25,2.5231
1600902000000,324.17,324.17,321.55,322.03,9.8058
1600902900000,321.67,321.75,318.77,319.57,24.1457
1600903800000,319.38,321.68,319.35,321.63,61.7833
1600904700000,321.65,322.52,319.88,320.88,19.9966
1600905600000,320.91,320.95,317.13,319.65,18.407
1600906500000,319.89,323.31,319.89,323.16,32.7074
