timestamp,open,high,low,close,volume
1597017600000,2.85,4.1387,2.8433,3.3885,8187688.49
1597622400000,3.3885,3.7092,2.7431,3.25,9652951.03
1598227200000,3.2658,4.7117,3.0001,4.4309,12907851.82
1598832000000,4.4127,4.9475,2.0926,3.0941,17419598.03
1599436800000,3.0785,3.8838,2.38,3.2603,20768444.34
1600041600000,3.2656,3.5393,2.36,2.8628,21784849.67
1600646400000,2.8628,3.2766,2.4689,3.1578,17519195.44
1601251200000,3.1557,3.2109,2.42,2.5202,8453746.68
1601856000000,2.5181,2.683,2.0123,2.4227,11599981.78
1602460800000,2.4228,2.7044,2.1071,2.215,8494533.99
1603065600000,2.2137,2.2148,1.76,1.7926,11363839.24
1603670400000,1.7925,1.8685,1.3163,1.608,12415550.34
1604275200000,1.6076,2.4975,1.2733,2.1558,23519422.82
1604880000000,2.1515,2.3257,1.825,2.0407,14691581.95
1605484800000,2.039,2.51,1.9858,2.1514,15950422.78
1606089600000,2.161,2.49,1.7212,1.9153,20076252.86
1606694400000,1.9184,2.2279,1.7956,1.8505,12222320.62
1607299200000,1.8515,1.899,1.4328,1.5701,11016590.41
1607904000000,1.5651,1.8064,1.521,1.5635,14519422.07
1608508800000,1.5605,1.62,1.0301,1.3037,13912383.89
1609113600000,1.3041,2.38,1.2867,2.1779,29363801.01
1609718400000,2.1789,3.8,1.86,3.449,99382756.33
1610323200000,3.4455,3.9876,2.5795,3.8268,49284362.55
1610928000000,3.8243,4.17,2.5295,3.6278,31391840.46
1611532800000,3.6287,4.805,3.4398,4.2525,30332723.44
1612137600000,4.2568,7.1438,4.1075,6.6976,31349616.82
1612742400000,6.6931,9.93,6.4554,8.7158,30881627.57
1613347200000,8.7234,11.85,7.5182,11.0753,27025531.09
1613952000000,11.0738,18.2052,9.1,13.0887,80809231.34
1614556800000,13.08,15.5469,11.9,13.8174,23811858.4
1615161600000,13.8174,16.5,12.996,14.4605,18841797.78
1615766400000,14.461,14.9793,13.0326,14.3372,11849108.36
1616371200000,14.3372,19.38,12.3043,18.0645,25943984.75
1616976000000,18.0645,25.5309,17.6439,23.7755,25202238.55
1617580800000,23.7755,29.0,21.7554,27.8517,26433735.85
1618185600000,27.8598,32.99,21.1,32.3358,27704451.37
1618790400000,32.3324,48.644,28.81,47.405,76094917.111
1619395200000,47.395,49.99,40.516,46.897,44742599.461
1620000000000,46.926,49.0,41.42,44.33,21870407.412
1620604800000,44.33,52.6,37.43,46.85,40325178.223
1621209600000,46.85,58.38,19.117,24.536,116157346.443
1621814400000,24.53,37.25,24.496,28.588,56261951.111
1622419200000,28.573,43.4,27.489,42.205,45263969.327
1623024000000,42.2,44.2,33.6,38.706,54892499.205
1623628800000,38.713,41.75,31.3,35.257,26578696.05
1624233600000,35.248,35.499,20.187,31.897,62820486.072
1624838400000,31.883,36.0,30.961,34.28,29683180.204
1625443200000,34.278,38.1,31.025,32.182,22996117.228
1626048000000,32.173,32.696,25.979,26.673,17939135.093
1626652800000,26.679,29.548,22.1,28.248,21962003.335
1627257600000,28.247,37.004,26.893,34.165,28033799.362
1627862400000,34.178,40.5,32.327,37.65,23046903.682
1628467200000,37.653,54.8,36.351,53.531,19751751.65
1629072000000,53.515,82.0,52.269,72.775,66508608.066
1629676800000,72.751,97.82,66.03,94.23,41308022.284
1630281600000,94.23,150.6,93.58,142.0,67535274.785
1630886400000,141.98,216.0,128.01,174.29,85339840.574
