datetime,open,high,low,close,volume
2025-08-15 08:05:00,3390.699951171875,3393.10009765625,3390.10009765625,3392.60009765625,394
2025-08-15 08:10:00,3387.800048828125,3390.699951171875,3387.699951171875,3390.60009765625,410
2025-08-15 08:15:00,3387.0,3388.0,3386.39990234375,3387.699951171875,612
2025-08-15 08:20:00,3387.300048828125,3388.699951171875,3386.60009765625,3387.0,620
2025-08-15 08:25:00,3385.800048828125,3388.5,3385.199951171875,3387.0,837
2025-08-15 08:30:00,3387.10009765625,3387.300048828125,3385.199951171875,3385.699951171875,275
2025-08-15 08:35:00,3385.800048828125,3387.800048828125,3385.199951171875,3387.0,363
2025-08-15 08:40:00,3385.5,3386.39990234375,3384.5,3385.699951171875,367
2025-08-15 08:45:00,3388.699951171875,3389.0,3385.300048828125,3385.5,487
2025-08-15 08:50:00,3387.39990234375,3389.300048828125,3387.199951171875,3388.5,513
2025-08-15 08:55:00,3387.39990234375,3388.199951171875,3386.60009765625,3387.39990234375,527
2025-08-15 09:00:00,3387.699951171875,3388.199951171875,3386.800048828125,3387.39990234375,239
2025-08-15 09:05:00,3385.199951171875,3387.800048828125,3384.199951171875,3387.60009765625,461
2025-08-15 09:10:00,3385.5,3387.10009765625,3384.300048828125,3385.0,880
2025-08-15 09:15:00,3388.39990234375,3388.39990234375,3384.800048828125,3385.5,288
2025-08-15 09:20:00,3390.89990234375,3391.199951171875,3387.800048828125,3388.39990234375,447
2025-08-15 09:25:00,3390.699951171875,3391.0,3388.89990234375,3390.800048828125,384
2025-08-15 09:30:00,3390.699951171875,3390.800048828125,3390.5,3390.60009765625,11
2025-08-15 09:40:00,3388.60009765625,3388.800048828125,3387.199951171875,3388.5,1394
2025-08-15 09:45:00,3387.89990234375,3389.60009765625,3387.89990234375,3388.5,231
2025-08-15 09:50:00,3389.0,3389.39990234375,3387.5,3388.300048828125,188
2025-08-15 09:55:00,3389.39990234375,3389.800048828125,3388.699951171875,3388.89990234375,180
2025-08-15 10:00:00,3388.10009765625,3389.199951171875,3387.199951171875,3389.0,286
2025-08-15 10:05:00,3386.699951171875,3388.39990234375,3385.800048828125,3388.300048828125,333
2025-08-15 10:10:00,3386.699951171875,3387.800048828125,3385.89990234375,3386.800048828125,372
2025-08-15 10:15:00,3386.699951171875,3387.89990234375,3385.699951171875,3386.699951171875,458
2025-08-15 10:20:00,3386.60009765625,3387.300048828125,3385.800048828125,3386.699951171875,267
2025-08-15 10:25:00,3384.300048828125,3386.699951171875,3383.60009765625,3386.699951171875,715
2025-08-15 10:30:00,3385.5,3385.699951171875,3383.699951171875,3384.199951171875,487
2025-08-15 10:35:00,3383.89990234375,3385.699951171875,3383.39990234375,3385.5,209
2025-08-15 10:40:00,3384.199951171875,3385.199951171875,3383.10009765625,3383.800048828125,376
2025-08-15 10:45:00,3386.300048828125,3386.5,3383.800048828125,3384.10009765625,420
2025-08-15 10:50:00,3383.89990234375,3386.60009765625,3383.699951171875,3386.300048828125,251
2025-08-15 10:55:00,3383.60009765625,3384.300048828125,3382.39990234375,3383.800048828125,453
2025-08-15 11:00:00,3385.800048828125,3386.0,3383.199951171875,3383.800048828125,302
2025-08-15 11:05:00,3384.300048828125,3386.800048828125,3384.10009765625,3386.0,464
2025-08-15 11:10:00,3385.89990234375,3385.89990234375,3383.699951171875,3384.199951171875,222
2025-08-15 11:15:00,3385.5,3386.39990234375,3385.300048828125,3385.800048828125,173
2025-08-15 11:20:00,3385.10009765625,3385.699951171875,3383.89990234375,3385.39990234375,244
2025-08-15 11:25:00,3386.199951171875,3386.5,3385.199951171875,3385.5,196
2025-08-15 11:30:00,3388.300048828125,3389.0,3386.10009765625,3386.39990234375,516
2025-08-15 11:35:00,3389.39990234375,3389.699951171875,3387.39990234375,3388.199951171875,480
2025-08-15 11:40:00,3389.300048828125,3390.39990234375,3389.0,3389.39990234375,498
2025-08-15 11:45:00,3388.199951171875,3389.800048828125,3387.800048828125,3389.300048828125,557
2025-08-15 11:50:00,3389.300048828125,3389.699951171875,3387.800048828125,3388.199951171875,627
2025-08-15 11:55:00,3388.300048828125,3390.199951171875,3388.199951171875,3389.39990234375,532
2025-08-15 12:00:00,3387.300048828125,3388.800048828125,3387.10009765625,3388.39990234375,354
2025-08-15 12:05:00,3385.0,3387.199951171875,3384.60009765625,3387.199951171875,553
2025-08-15 12:10:00,3385.0,3386.89990234375,3384.199951171875,3384.800048828125,669
2025-08-15 12:15:00,3383.800048828125,3385.89990234375,3383.39990234375,3384.800048828125,524
2025-08-15 12:20:00,3384.89990234375,3386.10009765625,3383.5,3383.800048828125,994
2025-08-15 12:25:00,3385.300048828125,3385.800048828125,3383.800048828125,3385.0,954
2025-08-15 12:30:00,3385.300048828125,3385.89990234375,3379.800048828125,3385.39990234375,2563
2025-08-15 12:35:00,3387.60009765625,3388.39990234375,3383.10009765625,3385.199951171875,1353
2025-08-15 12:40:00,3389.800048828125,3390.699951171875,3387.699951171875,3387.699951171875,1834
2025-08-15 12:45:00,3389.199951171875,3391.0,3387.89990234375,3389.699951171875,1068
2025-08-15 12:50:00,3386.89990234375,3389.60009765625,3386.89990234375,3389.199951171875,835
2025-08-15 12:55:00,3389.300048828125,3390.199951171875,3386.89990234375,3387.0,819
2025-08-15 13:00:00,3388.60009765625,3393.10009765625,3388.10009765625,3389.300048828125,2057
2025-08-15 13:05:00,3388.0,3390.300048828125,3387.60009765625,3388.800048828125,607
2025-08-15 13:10:00,3388.0,3389.0,3387.199951171875,3387.89990234375,417
2025-08-15 13:15:00,3383.89990234375,3388.39990234375,3382.800048828125,3388.10009765625,1357
2025-08-15 13:20:00,3385.300048828125,3388.300048828125,3383.60009765625,3383.699951171875,1467
2025-08-15 13:25:00,3384.89990234375,3385.89990234375,3382.89990234375,3385.39990234375,1042
2025-08-15 13:30:00,3383.199951171875,3386.89990234375,3382.300048828125,3385.0,1382
2025-08-15 13:35:00,3383.0,3386.0,3382.5,3383.10009765625,1035
2025-08-15 13:40:00,3383.0,3383.39990234375,3381.5,3382.89990234375,1025
2025-08-15 13:45:00,3382.5,3383.39990234375,3380.300048828125,3382.800048828125,1357
2025-08-15 13:50:00,3380.60009765625,3382.699951171875,3379.300048828125,3382.5,1497
2025-08-15 13:55:00,3382.300048828125,3384.39990234375,3380.5,3380.60009765625,1055
2025-08-15 14:00:00,3384.5,3385.10009765625,3381.89990234375,3382.199951171875,1159
2025-08-15 14:05:00,3385.0,3388.0,3384.39990234375,3384.60009765625,1366
2025-08-15 14:10:00,3385.5,3387.0,3384.699951171875,3385.0,696
2025-08-15 14:15:00,3388.5,3389.10009765625,3384.89990234375,3385.60009765625,1128
2025-08-15 14:20:00,3387.300048828125,3389.39990234375,3386.699951171875,3388.300048828125,975
2025-08-15 14:25:00,3384.5,3387.800048828125,3384.5,3387.300048828125,751
2025-08-15 14:30:00,3387.199951171875,3388.10009765625,3384.5,3384.60009765625,855
2025-08-15 14:35:00,3388.5,3389.300048828125,3387.10009765625,3387.199951171875,658
2025-08-15 14:40:00,3388.89990234375,3390.10009765625,3388.39990234375,3388.699951171875,931
2025-08-15 14:45:00,3388.300048828125,3389.10009765625,3387.300048828125,3389.10009765625,667
2025-08-15 14:50:00,3388.199951171875,3390.0,3387.199951171875,3388.300048828125,685
2025-08-15 14:55:00,3387.800048828125,3389.10009765625,3387.60009765625,3388.300048828125,412
2025-08-15 15:00:00,3390.10009765625,3390.5,3388.0,3388.0,836
2025-08-15 15:05:00,3389.60009765625,3391.0,3388.39990234375,3390.0,995
2025-08-15 15:10:00,3388.300048828125,3389.89990234375,3388.199951171875,3389.39990234375,406
2025-08-15 15:15:00,3389.5,3389.60009765625,3387.60009765625,3388.39990234375,537
2025-08-15 15:20:00,3389.5,3389.800048828125,3387.89990234375,3389.300048828125,434
2025-08-15 15:25:00,3389.39990234375,3390.199951171875,3388.800048828125,3389.300048828125,540
2025-08-15 15:30:00,3389.89990234375,3391.39990234375,3389.39990234375,3389.39990234375,483
2025-08-15 15:35:00,3390.0,3391.10009765625,3389.39990234375,3389.89990234375,457
2025-08-15 15:40:00,3388.5,3390.10009765625,3387.89990234375,3389.89990234375,442
2025-08-15 15:45:00,3388.699951171875,3389.39990234375,3387.300048828125,3388.5,756
2025-08-15 15:50:00,3388.10009765625,3389.10009765625,3387.5,3388.699951171875,716
2025-08-15 15:55:00,3388.300048828125,3388.60009765625,3387.60009765625,3388.199951171875,448
2025-08-15 16:00:00,3387.10009765625,3388.39990234375,3386.60009765625,3388.39990234375,435
2025-08-15 16:05:00,3386.699951171875,3387.199951171875,3385.39990234375,3387.10009765625,903
2025-08-15 16:10:00,3385.60009765625,3387.0,3385.5,3386.800048828125,377
2025-08-15 16:15:00,3384.89990234375,3386.199951171875,3384.39990234375,3385.699951171875,439
2025-08-15 16:20:00,3383.60009765625,3385.0,3383.10009765625,3385.0,602
2025-08-15 16:25:00,3384.800048828125,3385.199951171875,3383.300048828125,3383.800048828125,623
2025-08-15 16:30:00,3384.300048828125,3385.300048828125,3383.89990234375,3384.699951171875,537
2025-08-15 16:35:00,3385.800048828125,3386.10009765625,3383.800048828125,3384.39990234375,562
2025-08-15 16:40:00,3385.10009765625,3386.199951171875,3385.0,3385.89990234375,319
2025-08-15 16:45:00,3384.0,3385.199951171875,3383.89990234375,3385.10009765625,448
2025-08-15 16:50:00,3383.10009765625,3384.39990234375,3382.39990234375,3384.199951171875,649
2025-08-15 16:55:00,3384.800048828125,3385.10009765625,3382.800048828125,3383.199951171875,553
2025-08-15 17:00:00,3383.699951171875,3385.699951171875,3383.300048828125,3384.89990234375,430
2025-08-15 17:05:00,3381.60009765625,3383.699951171875,3381.60009765625,3383.60009765625,652
2025-08-15 17:10:00,3382.300048828125,3382.60009765625,3381.60009765625,3381.60009765625,430
2025-08-15 17:15:00,3382.699951171875,3384.0,3382.300048828125,3382.5,467
2025-08-15 17:20:00,3383.39990234375,3383.800048828125,3382.39990234375,3382.699951171875,363
2025-08-15 17:25:00,3382.5,3383.800048828125,3382.10009765625,3383.300048828125,920
2025-08-15 17:30:00,3382.199951171875,3382.89990234375,3381.60009765625,3382.60009765625,682
2025-08-15 17:35:00,3382.800048828125,3383.199951171875,3381.800048828125,3382.10009765625,401
2025-08-15 17:40:00,3382.60009765625,3383.300048828125,3382.39990234375,3382.800048828125,205
2025-08-15 17:45:00,3382.5,3382.89990234375,3381.89990234375,3382.699951171875,410
2025-08-15 17:50:00,3382.10009765625,3382.800048828125,3381.699951171875,3382.39990234375,359
2025-08-15 17:55:00,3382.39990234375,3382.89990234375,3381.89990234375,3382.10009765625,277
2025-08-15 18:00:00,3382.0,3382.89990234375,3381.10009765625,3382.5,390
2025-08-15 18:05:00,3381.699951171875,3382.39990234375,3381.10009765625,3381.800048828125,343
2025-08-15 18:10:00,3382.699951171875,3382.800048828125,3381.39990234375,3381.699951171875,255
2025-08-15 18:15:00,3382.60009765625,3383.199951171875,3382.300048828125,3382.60009765625,322
2025-08-15 18:20:00,3384.39990234375,3384.39990234375,3382.300048828125,3382.699951171875,309
2025-08-15 18:25:00,3383.300048828125,3384.60009765625,3383.10009765625,3384.5,295
2025-08-15 18:30:00,3383.300048828125,3383.89990234375,3383.199951171875,3383.39990234375,116
2025-08-15 18:35:00,3383.199951171875,3383.60009765625,3382.89990234375,3383.5,75
2025-08-15 18:40:00,3383.0,3383.39990234375,3382.800048828125,3383.199951171875,94
2025-08-15 18:45:00,3382.300048828125,3382.89990234375,3381.699951171875,3382.89990234375,344
2025-08-15 18:50:00,3382.0,3382.5,3381.89990234375,3382.300048828125,138
2025-08-15 18:55:00,3381.800048828125,3382.699951171875,3381.5,3381.89990234375,329
2025-08-15 19:00:00,3381.10009765625,3381.89990234375,3380.39990234375,3381.89990234375,406
2025-08-15 19:05:00,3381.300048828125,3381.5,3379.800048828125,3381.10009765625,454
2025-08-15 19:10:00,3380.89990234375,3382.0,3380.60009765625,3381.5,295
2025-08-15 19:15:00,3381.10009765625,3381.60009765625,3380.699951171875,3380.89990234375,141
2025-08-15 19:20:00,3381.60009765625,3381.699951171875,3380.699951171875,3381.0,130
2025-08-15 19:25:00,3382.5,3382.699951171875,3381.199951171875,3381.60009765625,482
2025-08-15 19:30:00,3382.89990234375,3383.300048828125,3382.10009765625,3382.5,351
2025-08-15 19:35:00,3382.89990234375,3383.5,3382.60009765625,3382.89990234375,218
2025-08-15 19:40:00,3382.10009765625,3383.0,3382.10009765625,3382.89990234375,161
2025-08-15 19:45:00,3382.39990234375,3382.800048828125,3381.89990234375,3382.39990234375,218
2025-08-15 19:50:00,3383.800048828125,3383.800048828125,3382.5,3382.5,288
2025-08-15 19:55:00,3383.89990234375,3384.60009765625,3383.10009765625,3383.699951171875,703
2025-08-15 20:00:00,3384.0,3384.199951171875,3383.10009765625,3383.800048828125,289
2025-08-15 20:05:00,3383.60009765625,3384.10009765625,3383.10009765625,3384.10009765625,243
2025-08-15 20:10:00,3383.10009765625,3383.800048828125,3383.10009765625,3383.699951171875,77
2025-08-15 20:15:00,3382.800048828125,3383.39990234375,3382.60009765625,3383.10009765625,87
2025-08-15 20:20:00,3382.39990234375,3383.5,3382.39990234375,3382.699951171875,134
2025-08-15 20:25:00,3382.199951171875,3382.5,3381.5,3382.39990234375,171
2025-08-15 20:30:00,3382.0,3382.699951171875,3382.0,3382.10009765625,122
2025-08-15 20:35:00,3382.300048828125,3382.60009765625,3381.89990234375,3382.0,38
2025-08-15 20:40:00,3381.699951171875,3382.699951171875,3381.5,3382.199951171875,109
2025-08-15 20:45:00,3381.300048828125,3382.10009765625,3381.300048828125,3381.5,155
2025-08-15 20:50:00,3381.60009765625,3382.199951171875,3381.0,3381.199951171875,203
2025-08-15 20:55:00,3382.60009765625,3382.60009765625,3381.0,3381.699951171875,305
2025-08-17 22:00:00,3379.60009765625,3384.5,3377.39990234375,3382.39990234375,552
2025-08-17 22:05:00,3378.199951171875,3380.199951171875,3377.60009765625,3379.800048828125,235
2025-08-17 22:10:00,3378.199951171875,3379.5,3377.699951171875,3378.39990234375,191
2025-08-17 22:15:00,3378.5,3382.60009765625,3377.60009765625,3378.0,141
2025-08-17 22:20:00,3379.89990234375,3379.89990234375,3378.5,3378.5,104
2025-08-17 22:25:00,3379.800048828125,3380.199951171875,3379.199951171875,3379.800048828125,91
2025-08-17 22:30:00,3379.300048828125,3379.699951171875,3378.60009765625,3379.699951171875,54
2025-08-17 22:35:00,3379.5,3379.60009765625,3378.800048828125,3379.39990234375,46
2025-08-17 22:40:00,3379.60009765625,3380.0,3379.199951171875,3379.300048828125,77
2025-08-17 22:45:00,3379.5,3379.89990234375,3379.39990234375,3379.39990234375,23
2025-08-17 22:50:00,3379.0,3379.199951171875,3378.800048828125,3379.0,29
2025-08-17 22:55:00,3379.39990234375,3379.699951171875,3379.0,3379.0,34
2025-08-17 23:00:00,3377.699951171875,3379.300048828125,3377.60009765625,3379.300048828125,182
2025-08-17 23:05:00,3377.800048828125,3378.60009765625,3377.199951171875,3377.89990234375,178
2025-08-17 23:10:00,3375.199951171875,3378.300048828125,3375.0,3377.800048828125,1074
2025-08-17 23:15:00,3369.39990234375,3375.800048828125,3368.39990234375,3375.300048828125,1451
2025-08-17 23:20:00,3370.300048828125,3371.300048828125,3368.0,3369.39990234375,612
2025-08-17 23:25:00,3373.89990234375,3374.39990234375,3370.199951171875,3370.60009765625,516
2025-08-17 23:30:00,3373.39990234375,3374.39990234375,3372.800048828125,3373.89990234375,318
2025-08-17 23:35:00,3373.39990234375,3374.0,3372.699951171875,3373.5,101
2025-08-17 23:40:00,3373.300048828125,3373.89990234375,3373.10009765625,3373.5,62
2025-08-17 23:45:00,3372.5,3373.10009765625,3371.800048828125,3373.0,271
2025-08-17 23:50:00,3373.0,3373.300048828125,3371.300048828125,3372.5,284
2025-08-17 23:55:00,3371.800048828125,3373.10009765625,3370.5,3373.0,259
2025-08-18 00:00:00,3373.5,3373.89990234375,3371.5,3372.0,291
2025-08-18 00:05:00,3376.39990234375,3376.60009765625,3373.10009765625,3373.199951171875,396
2025-08-18 00:10:00,3379.300048828125,3379.800048828125,3376.300048828125,3376.5,545
2025-08-18 00:15:00,3382.199951171875,3382.39990234375,3378.800048828125,3379.60009765625,640
2025-08-18 00:20:00,3384.800048828125,3387.10009765625,3382.39990234375,3382.39990234375,1266
2025-08-18 00:25:00,3385.199951171875,3385.39990234375,3382.300048828125,3384.39990234375,736
2025-08-18 00:30:00,3384.800048828125,3385.5,3383.60009765625,3385.39990234375,519
2025-08-18 00:35:00,3386.10009765625,3386.199951171875,3383.800048828125,3384.800048828125,333
2025-08-18 00:40:00,3385.699951171875,3386.199951171875,3385.0,3386.0,201
2025-08-18 00:45:00,3387.10009765625,3387.39990234375,3385.0,3385.199951171875,301
2025-08-18 00:50:00,3385.699951171875,3387.699951171875,3385.10009765625,3387.0,397
2025-08-18 00:55:00,3385.300048828125,3385.800048828125,3385.0,3385.60009765625,137
2025-08-18 01:00:00,3385.5,3389.0,3384.89990234375,3385.199951171875,732
2025-08-18 01:05:00,3388.39990234375,3388.60009765625,3384.800048828125,3385.800048828125,449
2025-08-18 01:10:00,3387.699951171875,3389.300048828125,3386.89990234375,3388.0,468
2025-08-18 01:15:00,3387.60009765625,3389.10009765625,3386.60009765625,3387.800048828125,277
2025-08-18 01:20:00,3386.300048828125,3387.800048828125,3386.300048828125,3387.60009765625,352
2025-08-18 01:25:00,3386.10009765625,3387.0,3385.10009765625,3386.39990234375,237
2025-08-18 01:30:00,3386.39990234375,3386.89990234375,3385.0,3386.10009765625,365
2025-08-18 01:35:00,3389.39990234375,3389.800048828125,3386.199951171875,3386.39990234375,379
2025-08-18 01:40:00,3389.5,3390.699951171875,3388.800048828125,3389.10009765625,377
2025-08-18 01:45:00,3391.0,3391.300048828125,3390.0,3390.0,202
2025-08-18 01:50:00,3392.5,3392.89990234375,3390.89990234375,3391.0,540
2025-08-18 01:55:00,3392.0,3392.699951171875,3391.199951171875,3392.39990234375,236
2025-08-18 02:00:00,3391.89990234375,3393.199951171875,3391.89990234375,3392.300048828125,384
2025-08-18 02:05:00,3391.800048828125,3392.199951171875,3391.800048828125,3392.0,171
2025-08-18 02:10:00,3390.10009765625,3391.800048828125,3389.800048828125,3391.60009765625,274
2025-08-18 02:15:00,3389.60009765625,3390.10009765625,3389.10009765625,3389.89990234375,118
2025-08-18 02:20:00,3389.0,3389.199951171875,3388.300048828125,3389.10009765625,197
2025-08-18 02:25:00,3388.0,3388.60009765625,3387.5,3388.5,286
2025-08-18 02:30:00,3389.300048828125,3390.0,3388.699951171875,3388.800048828125,310
2025-08-18 02:35:00,3389.60009765625,3389.60009765625,3389.39990234375,3389.39990234375,211
2025-08-18 02:40:00,3388.699951171875,3389.5,3388.39990234375,3389.39990234375,144
2025-08-18 02:45:00,3388.5,3389.60009765625,3388.0,3389.300048828125,195
2025-08-18 02:50:00,3388.300048828125,3388.699951171875,3388.199951171875,3388.699951171875,50
2025-08-18 02:55:00,3388.5,3388.89990234375,3388.300048828125,3388.5,84
2025-08-18 03:00:00,3390.39990234375,3391.199951171875,3388.5,3388.60009765625,209
2025-08-18 03:05:00,3389.300048828125,3390.800048828125,3389.300048828125,3390.60009765625,138
2025-08-18 03:10:00,3389.199951171875,3389.699951171875,3388.800048828125,3389.300048828125,74
2025-08-18 03:15:00,3391.199951171875,3391.199951171875,3389.0,3389.10009765625,156
2025-08-18 03:20:00,3391.699951171875,3392.199951171875,3391.0,3391.199951171875,240
2025-08-18 03:25:00,3392.10009765625,3392.199951171875,3391.300048828125,3391.800048828125,257
2025-08-18 03:30:00,3393.199951171875,3393.300048828125,3391.699951171875,3391.89990234375,229
2025-08-18 03:35:00,3393.10009765625,3394.0,3393.0,3393.10009765625,240
2025-08-18 03:40:00,3393.699951171875,3393.800048828125,3392.800048828125,3393.300048828125,255
2025-08-18 03:45:00,3396.800048828125,3397.300048828125,3393.699951171875,3393.800048828125,803
2025-08-18 03:50:00,3395.39990234375,3398.0,3394.89990234375,3396.699951171875,1219
2025-08-18 03:55:00,3392.89990234375,3395.699951171875,3392.39990234375,3395.300048828125,611
2025-08-18 04:00:00,3394.89990234375,3394.89990234375,3392.699951171875,3392.89990234375,340
2025-08-18 04:05:00,3395.60009765625,3396.300048828125,3394.60009765625,3394.800048828125,235
2025-08-18 04:10:00,3396.60009765625,3396.800048828125,3395.199951171875,3395.800048828125,116
2025-08-18 04:15:00,3397.10009765625,3397.5,3396.199951171875,3396.699951171875,294
2025-08-18 04:20:00,3396.699951171875,3398.39990234375,3396.60009765625,3397.199951171875,324
2025-08-18 04:25:00,3397.699951171875,3397.699951171875,3396.10009765625,3396.800048828125,206
2025-08-18 04:30:00,3398.10009765625,3399.39990234375,3397.5,3397.5,507
2025-08-18 04:35:00,3399.5,3399.800048828125,3398.300048828125,3398.300048828125,197
2025-08-18 04:40:00,3400.300048828125,3400.89990234375,3399.5,3399.60009765625,416
2025-08-18 04:45:00,3401.800048828125,3402.0,3400.300048828125,3400.39990234375,432
2025-08-18 04:50:00,3401.89990234375,3402.300048828125,3400.5,3401.699951171875,264
2025-08-18 04:55:00,3402.800048828125,3403.39990234375,3402.0,3402.0,363
2025-08-18 05:00:00,3401.5,3403.60009765625,3400.60009765625,3402.60009765625,526
2025-08-18 05:05:00,3400.10009765625,3402.300048828125,3400.10009765625,3401.5,311
2025-08-18 05:10:00,3400.300048828125,3400.800048828125,3400.0,3400.10009765625,222
2025-08-18 05:15:00,3399.10009765625,3400.5,3398.39990234375,3400.300048828125,391
2025-08-18 05:20:00,3398.300048828125,3399.5,3398.10009765625,3399.199951171875,230
2025-08-18 05:25:00,3396.89990234375,3398.699951171875,3396.89990234375,3398.199951171875,508
2025-08-18 05:30:00,3395.199951171875,3397.5,3394.199951171875,3396.89990234375,664
2025-08-18 05:35:00,3393.800048828125,3395.300048828125,3392.699951171875,3395.300048828125,905
2025-08-18 05:40:00,3394.5,3396.0,3393.199951171875,3393.60009765625,694
2025-08-18 05:45:00,3395.39990234375,3395.39990234375,3393.10009765625,3394.39990234375,345
2025-08-18 05:50:00,3394.800048828125,3395.300048828125,3394.10009765625,3395.0,195
2025-08-18 05:55:00,3395.39990234375,3397.199951171875,3394.5,3394.800048828125,411
2025-08-18 06:00:00,3396.199951171875,3397.0,3395.0,3395.39990234375,331
2025-08-18 06:05:00,3395.300048828125,3396.39990234375,3394.60009765625,3396.39990234375,222
2025-08-18 06:10:00,3395.300048828125,3395.699951171875,3394.0,3395.300048828125,254
2025-08-18 06:15:00,3392.89990234375,3395.5,3391.199951171875,3395.10009765625,1172
2025-08-18 06:20:00,3393.699951171875,3394.60009765625,3392.199951171875,3392.5,500
2025-08-18 06:25:00,3394.699951171875,3395.0,3392.89990234375,3393.800048828125,503
2025-08-18 06:30:00,3393.60009765625,3394.800048828125,3393.39990234375,3394.699951171875,313
2025-08-18 06:35:00,3394.5,3395.199951171875,3393.10009765625,3393.699951171875,288
2025-08-18 06:40:00,3394.5,3395.800048828125,3394.39990234375,3394.699951171875,247
2025-08-18 06:45:00,3394.10009765625,3395.300048828125,3393.89990234375,3394.39990234375,239
2025-08-18 06:50:00,3393.89990234375,3395.10009765625,3393.800048828125,3394.10009765625,323
2025-08-18 06:55:00,3394.39990234375,3394.60009765625,3392.89990234375,3393.89990234375,308
2025-08-18 07:00:00,3394.800048828125,3395.89990234375,3393.300048828125,3394.60009765625,521
2025-08-18 07:05:00,3395.89990234375,3397.60009765625,3394.699951171875,3394.699951171875,610
