timestamp,interest
1612396800000,5596.732
1612483200000,5717.074
1612569600000,5415.066
1612656000000,5320.576
1612742400000,5289.634
1612828800000,5431.942
1612915200000,5400.234
1613001600000,5332.782
1613088000000,5510.366
1613174400000,5139.16799999
1613260800000,5180.152
1613347200000,5180.506
1613433600000,5217.336
1613520000000,5291.256
1613606400000,5326.04
1613692800000,5292.74399999
1613779200000,5369.432
1613865600000,5307.54699999
1613952000000,5271.414
1614038400000,5744.122
1614124800000,6203.079
1614211200000,6154.836
1614297600000,4937.452
1614384000000,4243.294
1614470400000,3984.834
1614556800000,4062.408
1614643200000,4516.34599999
1614729600000,7004.798
1614816000000,6618.298
1614902400000,6591.452
1614988800000,6541.48
1615075200000,6474.088
1615161600000,6481.294
1615248000000,6325.014
1615334400000,6375.408
1615420800000,6113.678
1615507200000,6125.308
1615593600000,6051.896
1615680000000,6105.442
1615766400000,6089.728
1615852800000,6147.172
1615939200000,5515.864
1616025600000,5479.914
1616112000000,5546.862
1616198400000,5844.058
1616284800000,5501.158
1616371200000,5767.124
1616457600000,5814.176
1616544000000,5819.3
1616630400000,5723.888
1616716800000,6214.524
1616803200000,6043.482
1616889600000,6013.47
1616976000000,5998.336
1617062400000,6170.128
1617148800000,6114.3
1617235200000,5810.386
1617321600000,5876.84
1617408000000,5896.074
1617494400000,5987.498
1617580800000,6222.438
1617667200000,6077.97
1617753600000,6226.142
1617840000000,6001.442
1617926400000,6051.076
1618012800000,5903.258
1618099200000,5736.36
1618185600000,5777.43
1618272000000,5812.386
1618358400000,5721.64
1618444800000,5622.612
1618531200000,5488.898
1618617600000,5502.388
1618704000000,5613.226
1618790400000,5686.28
1618876800000,5171.174
1618963200000,5461.706
1619049600000,5118.838
1619136000000,5605.466
1619222400000,6256.338
1619308800000,6406.404
1619395200000,6043.116
1619481600000,5913.094
1619568000000,6000.304
1619654400000,6115.766
1619740800000,5903.148
1619827200000,5927.026
1619913600000,5936.536
1620000000000,5942.35
1620086400000,6134.278
1620172800000,6128.542
1620259200000,6428.142
1620345600000,6187.528
1620432000000,6407.248
1620518400000,5779.232
1620604800000,6207.436
1620691200000,7030.898
1620777600000,6593.018
1620864000000,6855.36
1620950400000,6662.276
1621036800000,5509.56
1621123200000,3832.964
1621209600000,2483.302
1621296000000,2135.724
1621382400000,2607.064
1621468800000,6796.814
1621555200000,4496.03399999
1621641600000,3535.0
1621728000000,2631.06599999
1621814400000,2037.6
1621900800000,2003.93
1621987200000,1922.508
1622073600000,1921.282
1622160000000,1934.456
1622246400000,1929.302
1622332800000,2065.46799999
1622419200000,2043.546
1622505600000,2034.268
1622592000000,2011.87
1622678400000,2306.494
1622764800000,2164.304
1622851200000,2079.564
1622937600000,2117.982
1623024000000,2144.93199999
1623110400000,2240.612
1623196800000,2331.704
1623283200000,2074.294
1623369600000,1994.476
1623456000000,2411.268
1623542400000,2332.082
1623628800000,2093.148
1623715200000,2166.112
1623801600000,2183.986
1623888000000,2168.33599999
1623974400000,2383.992
1624060800000,2146.628
1624147200000,2270.228
1624233600000,2187.41
1624320000000,2202.64399999
1624406400000,2156.1
1624492800000,1969.196
1624579200000,2077.752
1624665600000,2087.58599999
1624752000000,2113.33399999
1624838400000,2281.492
1624924800000,1961.89
1625011200000,2294.765
1625097600000,2261.987
1625184000000,2051.919
1625270400000,2062.077
1625356800000,2154.765
1625443200000,2303.82499999
1625529600000,2306.713
1625616000000,2271.609
1625702400000,2328.213
1625788800000,2528.78699999
1625875200000,2462.011
1625961600000,2490.49699999
1626048000000,2493.801
1626134400000,2747.217
1626220800000,2984.725
1626307200000,2956.953
1626393600000,3230.527
1626480000000,3355.121
1626566400000,3357.179
1626652800000,3025.717
1626739200000,3351.817
1626825600000,3373.098
1626912000000,3060.176
1626998400000,3053.834
1627084800000,2949.064
1627171200000,3547.376
1627257600000,3424.986
1627344000000,2809.494
1627430400000,2668.83599999
1627516800000,2542.864
1627603200000,2732.358
1627689600000,2687.12
1627776000000,2710.292
1627862400000,3215.416
1627948800000,3145.072
1628035200000,3224.39
1628121600000,3014.286
1628208000000,3099.582
1628294400000,3247.242
1628380800000,3295.918
1628467200000,3349.34
1628553600000,2901.72
1628640000000,3120.95
1628726400000,2814.7
1628812800000,3684.992
1628899200000,3053.394
1628985600000,3211.006
1629072000000,3518.206
1629158400000,3423.748
1629244800000,3471.122
1629331200000,3623.802
1629417600000,3390.884
1629504000000,3484.76
1629590400000,3691.018
1629676800000,3685.744
1629763200000,4110.782
1629849600000,4392.966
1629936000000,8331.458
1630022400000,5599.72
1630108800000,4756.652
1630195200000,4913.39999999
1630281600000,5163.83
1630368000000,4646.28
1630454400000,4555.655
1630540800000,4645.93599999
1630627200000,4903.679
1630713600000,4704.821
1630800000000,4519.197
1630886400000,4990.688
1630972800000,5209.933
1631059200000,4115.506
1631145600000,4199.984
1631232000000,4452.633
1631318400000,4875.875
1631404800000,5012.18599999
1631491200000,4919.764
1631577600000,5143.387
1631664000000,4603.688
1631750400000,4615.932
1631836800000,4470.906
1631923200000,4644.18599999
1632009600000,4506.437
1632096000000,4630.027
1632182400000,4758.303
1632268800000,4423.125
1632355200000,4465.349
1632441600000,4607.27
1632528000000,4542.96
1632614400000,4380.178
1632700800000,4411.152
1632787200000,4277.444
1632873600000,5197.47
1632960000000,5255.957
1633046400000,4095.924
1633132800000,4334.58
1633219200000,4164.162
1633305600000,4204.87
1633392000000,4656.712
1633478400000,4377.32399999
1633564800000,4059.002
1633651200000,4229.988
1633737600000,4343.986
1633824000000,4384.603
1633910400000,4281.77
1633996800000,3943.857
1634083200000,4544.963
1634169600000,4385.451
1634256000000,4699.0526
1634342400000,4518.079
1634428800000,4715.932
1634515200000,4797.518
1634601600000,4027.462
1634688000000,3959.277
1634774400000,3889.022
1634860800000,4150.84
1634947200000,4416.019
1635033600000,4383.31099999
1635120000000,4532.91299999
1635206400000,4271.03
1635292800000,4496.535
1635379200000,4674.82
1635465600000,4501.133
1635552000000,4496.834
1635638400000,4437.777
1635724800000,4528.323
1635811200000,4516.549
1635897600000,4919.204
1635984000000,4880.75699999
1636070400000,5004.499
1636156800000,5104.16299999
1636243200000,5041.103
1636329600000,4818.88
1636416000000,4767.234
1636502400000,13574.295
1636588800000,14027.957
1636675200000,13784.566
1636761600000,13713.812
1636848000000,13698.148
1636934400000,13263.965
1637020800000,13381.284
1637107200000,13207.993
1637193600000,13634.23
1637280000000,12542.602
1637366400000,12066.402
1637452800000,11925.864
1637539200000,11772.376
1637625600000,12224.274
1637712000000,12205.479
1637798400000,12225.124
1637884800000,11805.918
1637971200000,12067.18
1638057600000,11882.702
1638144000000,11382.129
1638230400000,11007.81
1638316800000,11027.338
1638403200000,11727.53
1638489600000,11782.41
1638576000000,11313.784
1638662400000,8357.474
1638748800000,8088.192
1638921600000,34322.346
1639008000000,31988.629
1639094400000,30761.357
1639180800000,29148.184
1639267200000,27793.296
1639353600000,26225.115
1639440000000,25224.876
1639526400000,23213.089
1639612800000,22674.283
1639699200000,20804.735
1639785600000,19751.747
1639872000000,18156.517
1639958400000,16753.838
1640044800000,15704.285
1640131200000,14633.122
1640217600000,13689.811
1640304000000,10968.082
1640390400000,7976.303
1640476800000,6092.661
1640563200000,6184.715
1640649600000,6120.728
1640736000000,6818.986
1640822400000,7276.689
1640908800000,7148.601
1640995200000,6493.043
1641081600000,6505.504
1641168000000,6761.646
1641254400000,7145.64
1641340800000,6815.253
1641427200000,6155.258
1641513600000,6430.952
1641600000000,6733.975
1641686400000,6625.508
1641772800000,6470.873
1641859200000,6174.962
1641945600000,6381.417
1642032000000,5930.139
1642118400000,6336.46
1642204800000,6413.692
1642291200000,6490.648
1642377600000,6382.958
1642464000000,6540.086
1642550400000,6589.08
1642636800000,6538.572
1642723200000,6873.97
1642809600000,4900.446
1642896000000,4790.758
1642982400000,4998.866
1643068800000,4785.214
1643155200000,5278.026
1643241600000,5035.57399999
1643328000000,4960.97999999
1643414400000,5000.026
1643500800000,5169.11399999
1643587200000,5360.53399999
1643673600000,5556.762
1643760000000,5653.188
1643846400000,5270.776
1643932800000,5636.25
1644019200000,4992.506
1644105600000,5173.87
1644192000000,5000.776
1644278400000,5041.51
1644364800000,5013.602
1644451200000,5213.174
1644537600000,4808.454
1644624000000,5845.486
1644710400000,5893.086
1644796800000,5747.626
1644883200000,5874.806
1644969600000,5591.912
1645056000000,5644.034
1645142400000,6143.434
1645228800000,6640.376
1645315200000,6606.572
1645401600000,5948.676
1645488000000,5404.70799999
1645574400000,5655.368
1645660800000,6114.344
1645747200000,5462.91
1645833600000,5826.178
1645920000000,5975.866
1646006400000,5983.784
1646092800000,5342.24
1646179200000,5012.252
1646265600000,5378.566
1646352000000,6224.326
1646438400000,6192.41
1646524800000,6354.488
1646611200000,6628.028
1646697600000,6123.231
1646784000000,6177.339
1646870400000,6222.25
1646956800000,6851.387
1647043200000,6341.669
1647129600000,6644.225
1647216000000,7137.932
1647302400000,6570.994
1647388800000,7454.44
1647475200000,6410.892
1647561600000,7291.834
1647648000000,8233.244
1647734400000,18040.47
1647820800000,18088.268
1647907200000,7786.242
1647993600000,7611.319
1648080000000,7047.621
1648166400000,7591.756
1648252800000,7127.62
1648339200000,7259.328
1648425600000,6119.906
1648512000000,6107.854
1648598400000,6955.834
1648684800000,7109.228
1648771200000,7286.288
1648857600000,6940.008
1648944000000,7389.274
1649030400000,7494.073
1649116800000,7389.782
1649203200000,7709.78
1649289600000,7553.338
1649376000000,7444.43
1649462400000,8052.108
1649548800000,8768.906
1649635200000,8931.736
1649721600000,9404.664
1649808000000,10326.34
1649894400000,10198.69
1649980800000,12173.542
1650067200000,11649.824
1650153600000,11743.732
1650240000000,11461.504
1650326400000,9473.41599999
1650412800000,10158.096
1650499200000,9931.983
1650585600000,9420.903
1650672000000,10933.687
1650758400000,11116.975
1650844800000,11334.892
1650931200000,11594.425
1651017600000,10539.569
1651104000000,9895.658
1651190400000,10091.57
1651276800000,10397.215
1651363200000,10675.589
1651449600000,9674.045
1651536000000,10002.824
1651622400000,9963.881
1651708800000,10631.67
1651795200000,10126.00499999
1651881600000,10524.472
1651968000000,10420.796
1652054400000,9869.662
1652140800000,8838.601
1652227200000,9031.312
1652313600000,8497.968
1652400000000,8619.18
1652486400000,8003.617
1652572800000,8673.23
1652659200000,8627.644
1652745600000,8634.277
1652832000000,9293.118
1652918400000,9463.329
1653004800000,10179.003
1653091200000,10080.507
1653177600000,10308.544
1653264000000,10650.825
1653350400000,9546.163
1653436800000,9917.198
1653523200000,9722.324
1653609600000,9931.01
1653696000000,9781.891
1653782400000,9476.298
1653868800000,9821.116
1653955200000,9546.466
1654041600000,10762.38899999
1654128000000,9834.045
1654214400000,9789.079
1654300800000,9895.481
1654387200000,9979.277
1654473600000,10020.207
1654560000000,10708.366
1654646400000,10057.151
1654732800000,10042.99
1654819200000,10386.955
1654905600000,10180.093
1654992000000,10832.589
1655078400000,10552.302
1655164800000,8285.128
1655251200000,8759.316
1655337600000,9067.654
1655424000000,9951.879
1655510400000,11157.634
1655596800000,10238.208
1655683200000,10131.914
1655769600000,10989.82
1655856000000,10718.697
1655942400000,10211.40699999
1656028800000,10922.45999999
1656115200000,11282.151
1656201600000,11283.306
1656288000000,12055.55
1656374400000,11613.235
1656460800000,11956.034
1656547200000,12473.724
1656633600000,12287.085
1656720000000,11999.968
1656806400000,12171.096
1656892800000,12478.241
1656979200000,12376.277
1657065600000,12378.519
1657152000000,13052.586
1657238400000,13416.244
1657324800000,13451.79
1657411200000,15654.99
1657497600000,16012.334
1657584000000,14468.136
1657670400000,15750.595
1657756800000,15750.195
1657843200000,15577.649
1657929600000,15496.1
1658016000000,15815.757
1658102400000,16253.523
1658188800000,17034.97399999
1658275200000,16988.174
1658361600000,16276.681
1658448000000,17025.041
1658534400000,18853.523
1658620800000,18229.06399999
1658707200000,17744.79699999
1658793600000,18564.191
1658880000000,18832.128
1658966400000,17903.237
1659052800000,18137.753
1659139200000,17674.533
1659225600000,17554.15299999
1659312000000,17738.312
1659398400000,17762.73
1659484800000,18538.936
1659571200000,17316.155
1659657600000,17395.391
1659744000000,17617.872
1659830400000,18596.757
1659916800000,18051.735
1660003200000,19168.286
1660089600000,19590.325
1660176000000,17533.981
1660262400000,16713.71
1660348800000,18035.791
1660435200000,19364.28
1660521600000,18807.357
1660608000000,17677.519
1660694400000,18120.275
1660780800000,17744.86
1660867200000,18059.566
1660953600000,18046.741
1661040000000,18703.47499999
1661126400000,18988.526
1661212800000,19249.625
1661299200000,20107.03
1661385600000,19332.561
1661472000000,19822.392
1661558400000,19172.133
1661644800000,20058.27699999
1661731200000,20079.471
1661817600000,19644.286
1661904000000,19517.533
1661990400000,20265.109
1662076800000,20662.767
1662163200000,22002.594
1662249600000,22989.093
1662336000000,23204.489
1662422400000,24653.791
1662508800000,23888.169
1662595200000,28163.281
1662681600000,29314.162
1662768000000,33450.96499999
1662854400000,34203.138
1662940800000,34292.607
1663027200000,31623.528
1663113600000,30732.621
1663200000000,34846.142
1663286400000,36449.034
1663372800000,31452.758
1663459200000,41244.973
1663545600000,40340.579
1663632000000,41927.935
1663718400000,43973.982
1663804800000,38782.547
1663891200000,40133.927
1663977600000,41149.226
1664064000000,41640.661
1664150400000,42876.36099999
1664236800000,42963.66199999
1664323200000,40019.74
1664409600000,37374.749
1664496000000,36680.366
1664582400000,36270.04
1664668800000,36041.04
1664755200000,34989.391
1664841600000,35621.701
1664928000000,42520.75099999
1665014400000,55221.897
1665100800000,78057.051
1665187200000,57748.996
1665273600000,54810.648
1665360000000,55841.651
1665446400000,44828.355
1665532800000,54293.729
1665619200000,56757.458
1665705600000,62039.456
1665792000000,59750.883
1665878400000,61273.863
1665964800000,61746.994
1666051200000,59887.025
1666137600000,61415.062
1666224000000,66711.98299999
1666310400000,73994.048
1666396800000,80338.19899999
1666483200000,84579.069
1666569600000,87425.075
1666656000000,87482.435
1666742400000,93756.258
1666828800000,89812.174
1666915200000,72393.791
1667001600000,72912.549
1667088000000,73342.947
1667174400000,73597.329
1667260800000,73237.636
1667347200000,71282.569
1667433600000,73009.198
1667520000000,71972.586
1667606400000,69687.163
1667692800000,69646.141
1667779200000,70870.499
1667865600000,71447.865
1667952000000,63665.529
1668038400000,62521.829
1668124800000,57112.341
1668211200000,57804.217
1668297600000,60211.079
1668384000000,58716.321
1668470400000,67953.573
1668556800000,69056.048
1668643200000,66361.71
1668729600000,67758.638
1668816000000,65323.59
1668902400000,65162.428
1668988800000,63199.14
1669075200000,65618.39
1669161600000,63948.721
1669248000000,65179.595
1669334400000,63541.934
1669420800000,65139.352
1669507200000,63749.998
1669593600000,66283.77099999
1669680000000,65821.92
1669766400000,62792.791
1669852800000,65086.151
1669939200000,65700.057
1670025600000,65932.466
1670112000000,69458.88099999
1670198400000,70060.795
1670284800000,67994.244
1670371200000,69562.083
1670457600000,68278.474
1670544000000,65513.542
1670630400000,65743.92
1670716800000,66716.327
1670803200000,61210.447
1670889600000,59522.485
1670976000000,71723.30499999
1671062400000,70411.528
1671148800000,75675.423
1671235200000,73801.065
1671321600000,70385.70699999
1671408000000,69565.44899999
1671494400000,68761.297
1671580800000,75517.589
1671667200000,76478.16499999
1671753600000,65581.22599999
1671840000000,68376.801
1671926400000,69170.478
1672012800000,69417.572
1672099200000,74601.134
1672185600000,71275.849
1672272000000,72751.95
1672358400000,73424.961
1672444800000,76476.603
1672531200000,79406.561
1672617600000,80327.738
1672704000000,78368.708
1672790400000,81105.035
1672876800000,76117.926
1672963200000,76300.621
1673049600000,76536.098
1673136000000,78373.838
1673222400000,76567.657
1673308800000,78786.504
1673395200000,81286.986
1673481600000,79359.781
1673568000000,84072.213
1673654400000,78218.92
1673740800000,75179.098
1673827200000,70084.235
1673913600000,76756.04399999
1674000000000,70567.792
1674086400000,71055.857
1674172800000,72955.094
1674259200000,74087.474
1674345600000,71504.698
1674432000000,63760.767
1674518400000,62102.137
1674604800000,65977.556
1674691200000,62822.708
1674777600000,66895.59299999
1674864000000,67880.982
1674950400000,67593.568
1675036800000,71083.798
1675123200000,66084.989
1675209600000,64594.094
1675296000000,68119.719
1675382400000,69264.259
1675468800000,70170.32399999
1675555200000,70946.814
1675641600000,71661.128
1675728000000,70954.084
1675814400000,74762.966
1675900800000,74027.798
1675987200000,71933.045
1676073600000,70035.456
1676160000000,72279.441
1676246400000,70667.02899999
1676332800000,71754.1
1676419200000,71722.06
1676505600000,77395.492
1676592000000,78187.939
1676678400000,77012.546
1676764800000,77261.312
1676851200000,77330.561
1676937600000,86848.872
1677024000000,77940.67999999
1677110400000,84294.019
1677196800000,79479.201
1677283200000,76147.895
1677369600000,72743.39
1677456000000,72600.903
1677542400000,74353.808
1677628800000,76041.303
1677715200000,69014.52899999
1677801600000,75517.88099999
1677888000000,72750.55
1677974400000,73481.784
1678060800000,76653.509
1678147200000,79425.67999999
1678233600000,82059.554
1678320000000,80092.81299999
1678406400000,72335.939
1678492800000,76959.626
1678579200000,74172.694
1678665600000,67926.156
1678752000000,73166.089
1678838400000,73011.864
1678924800000,77960.519
1679011200000,79827.015
1679097600000,67886.043
1679184000000,67431.061
1679270400000,63245.936
1679356800000,67125.266
1679443200000,70330.486
1679529600000,66204.826
1679616000000,61667.945
1679702400000,65677.994
1679788800000,61616.326
1679875200000,60863.75
1679961600000,62834.974
1680048000000,69900.97599999
1680134400000,68337.84299999
1680220800000,81842.402
1680307200000,72967.611
1680393600000,72322.618
1680480000000,73415.497
1680566400000,74347.58
1680652800000,85817.274
1680739200000,84134.447
1680825600000,86120.848
1680912000000,87219.761
1680998400000,86993.569
1681084800000,86674.759
1681171200000,87887.083
1681257600000,84063.988
1681344000000,90639.57
1681430400000,89979.058
1681516800000,84927.439
1681603200000,87457.242
1681689600000,97011.956
1681776000000,86171.16
1681862400000,91974.338
1681948800000,92667.796
1682035200000,100784.908
1682121600000,92632.731
1682208000000,93030.488
1682294400000,92777.288
1682380800000,92880.154
1682467200000,105260.816
1682553600000,97555.469
1682640000000,93270.93
1682726400000,94311.067
1682812800000,91042.881
1682899200000,91567.179
1682985600000,91573.815
1683072000000,92740.893
1683158400000,91532.468
1683244800000,91262.577
1683331200000,89648.36
1683417600000,89172.021
1683504000000,115234.04
1683590400000,128936.9
1683676800000,122330.991
1683763200000,118452.737
1683849600000,108637.191
1683936000000,99021.328
1684022400000,106376.723
1684108800000,100133.681
1684195200000,105055.451
1684281600000,105271.32
1684368000000,109449.124
1684454400000,106232.239
1684540800000,100597.936
1684627200000,102263.83
1684713600000,102168.562
1684800000000,101679.705
1684886400000,103242.839
1684972800000,105495.473
1685059200000,103998.615
1685145600000,106013.861
1685232000000,105562.301
1685318400000,99537.329
1685404800000,109793.314
1685491200000,109240.799
1685577600000,109925.641
1685664000000,109731.768
1685750400000,108310.017
1685836800000,105002.524
1685923200000,105411.843
1686009600000,107598.285
1686096000000,108596.829
1686182400000,108448.073
1686268800000,108179.414
1686355200000,109224.419
1686441600000,106870.622
1686528000000,113599.582
1686614400000,113824.39
1686700800000,111442.513
1686787200000,112167.561
1686873600000,112000.054
1686960000000,114201.123
1687046400000,114882.181
1687132800000,114862.145
1687219200000,113091.504
1687305600000,105957.309
1687392000000,103183.193
1687478400000,108793.799
1687564800000,103815.361
1687651200000,102539.264
1687737600000,102563.046
1687824000000,104290.454
1687910400000,115541.217
1687996800000,114172.207
1688083200000,117050.595
1688169600000,113117.967
1688256000000,113529.783
1688342400000,113418.553
1688428800000,115418.149
1688515200000,115425.5
1688601600000,115695.384
1688688000000,114966.034
1688774400000,113043.761
1688860800000,111713.928
1688947200000,111154.331
1689033600000,112462.268
1689120000000,114543.724
1689206400000,114688.299
1689292800000,113737.111
1689379200000,115291.698
1689465600000,118484.158
1689552000000,118628.766
1689638400000,118753.22
1689724800000,119076.635
1689811200000,113001.422
1689897600000,111462.714
1689984000000,112330.134
1690070400000,89525.712
1690156800000,151926.85999999
1690243200000,150166.454
1690329600000,148873.926
1690416000000,142116.103
1690502400000,141911.135
1690588800000,142295.73499999
1690675200000,142561.796
1690761600000,142540.679
1690848000000,142887.229
1690934400000,143079.142
1691020800000,142837.517
1691107200000,143158.396
1691193600000,141660.458
1691280000000,148438.003
1691366400000,148311.768
1691452800000,154916.959
1691539200000,146969.864
1691625600000,148276.646
1691712000000,156978.814
1691798400000,149778.836
1691884800000,149778.032
1691971200000,151379.498
1692057600000,150862.973
1692144000000,150409.689
1692230400000,154637.756
1692316800000,176372.932
1692403200000,154717.214
1692489600000,198882.414
1692576000000,200581.356
1692662400000,205296.95
1692748800000,217524.396
1692835200000,202912.251
1692921600000,197161.397
1693008000000,202909.727
1693094400000,136721.372
1693180800000,142889.50399999
1693267200000,133951.663
1693353600000,170255.983
1693440000000,164656.73499999
1693526400000,208776.304
1693612800000,141776.786
1693699200000,149752.93
1693785600000,152252.592
1693872000000,144695.217
1693958400000,150366.135
1694044800000,149756.23199999
1694131200000,167780.094
1694217600000,144203.771
1694304000000,175368.924
1694390400000,210651.114
1694476800000,145841.248
1694563200000,143091.641
1694649600000,140534.32999999
1694736000000,141299.771
1694822400000,174112.302
1694908800000,174219.303
1694995200000,171220.19
1695081600000,140179.418
1695168000000,135673.682
1695254400000,150991.592
1695340800000,161915.34
1695427200000,162790.108
1695513600000,163260.927
1695600000000,164127.823
1695686400000,126021.369
1695772800000,126476.938
1695859200000,118874.866
1695945600000,120666.754
1696032000000,121019.48
1696118400000,124808.151
1696204800000,125408.368
1696291200000,158099.793
1696377600000,153106.37599999
1696464000000,117900.915
1696550400000,125263.972
1696636800000,125343.972
1696723200000,122905.168
1696809600000,123212.219
1696896000000,125266.583
1696982400000,153650.855
1697068800000,197332.678
1697155200000,197678.167
1697241600000,198355.963
1697328000000,195013.843
1697414400000,201445.708
1697500800000,218526.316
1697587200000,131998.926
1697673600000,141587.549
1697760000000,130892.172
1697846400000,176714.953
1697932800000,172426.823
1698019200000,181814.759
1698105600000,174284.297
1698192000000,171310.405
1698278400000,170661.384
1698364800000,171443.22
1698451200000,170420.124
1698537600000,170421.605
1698624000000,161143.195
1698710400000,160416.718
1698796800000,159171.182
1698883200000,172686.359
1698969600000,171513.108
1699056000000,169642.82199999
1699142400000,171728.757
1699228800000,171748.77299999
1699315200000,148417.77299999
1699401600000,154345.979
1699488000000,182900.549
1699574400000,177106.089
1699660800000,153640.78099999
1699747200000,144077.88699999
1699833600000,144349.086
1699920000000,144453.634
1700006400000,144344.411
1700092800000,176990.169
1700179200000,176144.855
1700265600000,183847.622
1700352000000,181042.401
1700438400000,175718.217
1700524800000,175830.07199999
1700611200000,159071.544
1700697600000,142263.227
1700784000000,178339.665
1700870400000,168726.924
1700956800000,158944.278
1701043200000,160558.989
1701129600000,161341.326
1701216000000,161176.346
1701302400000,158214.138
1701388800000,156943.97399999
1701475200000,147089.052
1701561600000,147049.029
1701648000000,145035.105
1701734400000,128200.929
1701820800000,133033.64799999
1701907200000,126423.488
1701993600000,162137.085
1702080000000,157416.546
1702166400000,153302.80799999
1702252800000,156386.78899999
1702339200000,168616.67499999
1702425600000,165261.814
1702512000000,160574.339
1702598400000,158346.73199999
