timestamp,interest
1594614600000,9162.341
1594615500000,9162.765
1594616400000,9162.421
1594617300000,9164.85299999
1594618200000,9163.261
1594619100000,9165.65699999
1594620000000,9162.209
1594620900000,9161.767
1594621800000,9175.341
1594622700000,9175.13899999
1594623600000,9177.63899999
1594624500000,9044.323
1594625400000,9043.259
1594626300000,8843.823
1594627200000,8842.52299999
1594628100000,8843.473
1594629000000,9043.27299999
1594629900000,9043.521
1594630800000,8751.683
1594631700000,8751.94299999
1594632600000,8753.94299999
1594633500000,8757.243
1594634400000,8759.525
1594635300000,8758.081
1594636200000,8756.895
1594637100000,8757.131
1594638000000,8754.521
1594638900000,8754.959
1594639800000,8756.089
1594640700000,8753.769
1594641600000,8751.915
1594642500000,8752.823
1594643400000,8751.597
1594644300000,8752.525
1594645200000,8753.17499999
1594646100000,8755.259
1594647000000,8754.283
1594647900000,8752.725
1594648800000,8755.385
1594649700000,8753.233
1594650600000,8741.243
1594651500000,8744.343
1594652400000,8745.06699999
1594653300000,8747.239
1594654200000,8747.381
1594655100000,8745.223
1594656000000,8747.115
1594656900000,8744.611
1594657800000,8744.971
1594658700000,8746.537
1594659600000,8746.209
1594660500000,8746.493
1594661400000,8746.00499999
1594662300000,8745.301
1594663200000,8745.965
1594664100000,8745.589
1594665000000,8745.965
1594665900000,8745.965
1594666800000,8745.065
1594667700000,8747.08499999
1594668600000,8747.097
1594669500000,8749.297
1594670400000,8749.297
1594671300000,8749.341
1594672200000,8749.285
1594673100000,8749.215
1594674000000,8749.23699999
1594674900000,8749.239
1594675800000,8749.251
1594676700000,8749.251
1594677600000,8749.251
1594678500000,8749.253
1594679400000,8749.253
1594680300000,8749.253
1594681200000,8749.253
1594682100000,8749.253
1594683000000,8749.257
1594683900000,8749.257
1594684800000,8749.257
1594685700000,8749.257
1594686600000,8749.257
1594687500000,8749.257
1594688400000,8749.257
1594689300000,8749.439
1594690200000,8749.439
1594691100000,8749.439
1594692000000,8749.439
1594692900000,8749.439
1594693800000,8749.459
1594694700000,8749.519
1594695600000,8749.519
1594696500000,8749.519
1594697400000,8749.519
1594698300000,8749.519
1594699200000,8749.867
1594700100000,8749.88899999
1594701000000,8758.093
1594701900000,8750.44299999
1594702800000,8750.447
1594703700000,8750.447
1594704600000,8750.457
1594705500000,8750.453
1594706400000,8750.453
1594707300000,8750.453
1594708200000,8750.453
1594709100000,8750.453
1594710000000,8750.453
1594710900000,8750.453
1594711800000,8750.453
1594712700000,8748.453
1594713600000,8750.453
1594714500000,8750.453
1594715400000,8752.641
1594716300000,8752.641
1594717200000,8752.619
1594718100000,8752.619
1594719000000,8752.619
1594719900000,8752.619
1594720800000,8752.713
1594721700000,8754.893
1594722600000,8754.893
1594723500000,8753.493
1594724400000,8753.493
1594725300000,8753.493
1594726200000,8772.691
1594727100000,8772.27299999
1594728000000,8772.27299999
1594728900000,8772.27299999
1594729800000,8770.42499999
1594730700000,8770.427
1594731600000,8770.40699999
1594732500000,8767.299
1594733400000,8767.30899999
1594734300000,8755.929
1594735200000,8755.691
1594736100000,8758.691
1594737000000,8758.691
1594737900000,8758.691
1594738800000,8758.691
1594739700000,8758.691
1594740600000,8758.697
1594741500000,8758.697
1594742400000,8758.697
1594743300000,8758.95099999
1594744200000,8758.95099999
1594745100000,8757.769
1594746000000,8759.261
1594746900000,8759.261
1594747800000,8759.261
1594748700000,8759.261
1594749600000,8756.155
1594750500000,8756.155
1594751400000,8756.155
1594752300000,8756.155
1594753200000,8756.155
1594754100000,8756.155
1594755000000,8756.155
1594755900000,8756.155
1594756800000,8758.155
1594757700000,8759.959
1594758600000,8759.959
1594759500000,8759.959
1594760400000,8759.959
1594761300000,8761.959
1594762200000,8761.959
1594763100000,8761.959
1594764000000,8762.55899999
1594764900000,8762.55899999
1594765800000,8762.55899999
1594766700000,8778.033
1594767600000,8778.033
1594768500000,8778.033
1594769400000,8778.033
1594770300000,8778.033
1594771200000,8778.033
1594772100000,8779.801
1594773000000,8779.801
1594773900000,8779.801
1594774800000,8779.801
1594775700000,8779.801
1594776600000,8779.801
1594777500000,8779.801
1594778400000,8780.20099999
1594779300000,8780.001
1594780200000,8782.685
1594781100000,8782.885
1594782000000,8782.885
1594782900000,8782.885
1594783800000,8782.885
1594784700000,8782.905
1594785600000,8782.905
1594786500000,8782.911
1594787400000,8782.911
1594788300000,8782.911
1594789200000,8782.911
1594790100000,8782.911
1594791000000,8997.141
1594791900000,8997.141
1594792800000,8997.161
1594793700000,8997.161
1594794600000,8997.161
1594795500000,8997.161
1594796400000,8997.161
1594797300000,8997.161
1594798200000,8997.161
1594799100000,8997.161
1594800000000,8997.161
1594800900000,8997.161
1594801800000,8997.161
1594802700000,8997.15699999
1594803600000,8997.15699999
1594804500000,8997.15699999
1594805400000,8997.159
1594806300000,9174.267
1594807200000,9174.267
1594808100000,10192.267
1594809000000,10194.267
1594809900000,10195.61299999
1594810800000,10195.61299999
1594811700000,10992.267
1594812600000,11312.267
1594813500000,11313.667
1594814400000,11316.953
1594815300000,11316.953
1594816200000,11318.953
1594817100000,10937.313
1594818000000,10937.249
1594818900000,10937.40699999
1594819800000,10939.40699999
1594820700000,10939.40699999
1594821600000,10940.885
1594822500000,10940.885
1594823400000,10940.895
1594824300000,10940.895
1594825200000,10940.895
1594826100000,10942.163
1594827000000,10940.895
1594827900000,10942.463
1594828800000,10942.091
1594829700000,10942.091
1594830600000,10942.091
1594831500000,10942.091
1594832400000,10943.331
1594833300000,10943.331
1594834200000,10940.935
1594835100000,10936.677
1594836000000,10936.677
1594836900000,10936.677
1594837800000,10936.677
1594838700000,10936.677
1594839600000,10934.677
1594840500000,10937.325
1594841400000,10937.32699999
1594842300000,10939.349
1594843200000,10939.929
1594844100000,10939.929
1594845000000,10939.999
1594845900000,10941.035
1594846800000,10941.035
1594847700000,10944.011
1594848600000,10944.011
1594849500000,10949.393
1594850400000,10949.419
1594851300000,10949.419
1594852200000,10949.419
1594853100000,10949.439
1594854000000,10949.439
1594854900000,10949.679
1594855800000,10949.679
1594856700000,10949.679
1594857600000,10949.683
1594858500000,10949.887
1594859400000,10950.999
1594860300000,10949.369
1594861200000,10949.369
1594862100000,10949.369
1594863000000,10949.369
1594863900000,10949.385
1594864800000,10949.367
1594865700000,10950.883
1594866600000,10950.877
1594867500000,10950.877
1594868400000,10950.859
1594869300000,10950.859
1594870200000,10950.869
1594871100000,10950.881
1594872000000,10950.885
1594872900000,10950.883
1594873800000,10950.883
1594874700000,10950.883
1594875600000,10950.881
1594876500000,10950.881
1594877400000,10950.887
1594878300000,10950.893
1594879200000,10951.119
1594880100000,10950.179
1594881000000,10950.141
1594881900000,10950.143
1594882800000,10565.001
1594883700000,10547.823
1594884600000,10515.019
1594885500000,10518.183
1594886400000,10517.319
1594887300000,10515.935
1594888200000,10536.455
1594889100000,10536.455
1594890000000,10536.455
1594890900000,10539.763
1594891800000,10517.985
1594892700000,10519.045
1594893600000,10521.045
1594894500000,10525.143
1594895400000,10529.143
1594896300000,10529.143
1594897200000,10530.565
1594898100000,10530.565
1594899000000,10536.565
1594899900000,10536.565
1594900800000,10536.573
1594901700000,10538.015
1594902600000,10532.063
1594903500000,10532.063
1594904400000,10532.087
1594905300000,10532.087
1594906200000,10542.093
1594907100000,10542.093
1594908000000,10542.093
1594908900000,10542.093
1594909800000,10542.093
1594910700000,10542.053
1594911600000,10542.053
1594912500000,10542.053
1594913400000,10544.21099999
1594914300000,10544.21099999
1594915200000,10544.21099999
1594916100000,10546.467
1594917000000,10546.467
1594917900000,10546.25499999
1594918800000,10546.25499999
1594919700000,10546.25499999
1594920600000,10546.25499999
1594921500000,10546.25499999
1594922400000,10546.25499999
1594923300000,10546.25499999
1594924200000,10546.253
1594925100000,10535.543
1594926000000,10535.519
1594926900000,10535.47899999
1594927800000,10513.739
1594928700000,10509.699
1594929600000,10509.699
1594930500000,10509.699
1594931400000,10509.699
1594932300000,10518.593
1594933200000,10518.593
1594934100000,10521.083
1594935000000,10521.083
1594935900000,10521.083
1594936800000,10521.083
1594937700000,10521.083
1594938600000,10521.083
1594939500000,10521.083
1594940400000,10521.083
1594941300000,10521.083
1594942200000,10519.815
1594943100000,10519.815
1594944000000,10519.815
1594944900000,10519.815
1594945800000,10519.815
1594946700000,10519.815
1594947600000,10519.815
1594948500000,10519.815
1594949400000,10519.815
1594950300000,10519.815
1594951200000,10519.815
1594952100000,10519.815
1594953000000,10519.815
1594953900000,10519.815
1594954800000,10519.761
1594955700000,10519.707
1594956600000,10516.963
1594957500000,10517.261
1594958400000,10512.535
1594959300000,10511.96899999
1594960200000,10510.893
1594961100000,10510.903
1594962000000,10510.903
1594962900000,10510.903
1594963800000,10510.903
1594964700000,10510.903
1594965600000,10510.903
1594966500000,10513.918
1594967400000,10513.918
1594968300000,10513.918
1594969200000,10513.918
1594970100000,10513.918
1594971000000,10513.918
1594971900000,10513.918
1594972800000,10513.918
1594973700000,10513.918
1594974600000,10514.802
1594975500000,10514.802
1594976400000,10514.802
1594977300000,10516.168
1594978200000,10516.17
1594979100000,10516.17
1594980000000,10516.17
1594980900000,10516.17
1594981800000,10516.17
1594982700000,10516.198
1594983600000,10516.198
1594984500000,10516.198
1594985400000,10516.198
1594986300000,10516.198
1594987200000,10516.642
1594988100000,10788.448
1594989000000,10901.52
1594989900000,10901.52
1594990800000,10901.52
1594991700000,10903.52
1594992600000,10903.52
1594993500000,10903.52
1594994400000,10903.52
1594995300000,10903.52
1594996200000,10903.492
1594997100000,10903.502
1594998000000,10903.502
1594998900000,10903.502
1594999800000,10905.502
1595000700000,10905.502
1595001600000,10906.328
1595002500000,10906.328
1595003400000,10906.328
1595004300000,10906.828
1595005200000,10906.29999999
1595006100000,10906.526
1595007000000,10906.526
1595007900000,10906.526
1595008800000,10906.526
1595009700000,10906.526
1595010600000,10907.96999999
1595011500000,10907.96999999
1595012400000,10907.96999999
1595013300000,10907.932
1595014200000,10907.932
1595015100000,10907.932
1595016000000,10907.932
1595016900000,10907.876
1595017800000,10907.876
1595018700000,10908.876
1595019600000,10908.876
1595020500000,10908.878
1595021400000,10908.878
1595022300000,10908.878
1595023200000,10909.278
1595024100000,10909.278
1595025000000,10909.278
1595025900000,10909.278
1595026800000,10909.278
1595027700000,10909.278
1595028600000,10909.278
1595029500000,10909.278
1595030400000,10909.278
1595031300000,10909.278
1595032200000,10909.278
1595033100000,10909.278
1595034000000,10909.278
1595034900000,10909.278
1595035800000,10909.278
1595036700000,10909.278
1595037600000,10909.278
1595038500000,10913.28199999
1595039400000,10909.28199999
1595040300000,10909.28199999
1595041200000,10909.28199999
1595042100000,10909.28
1595043000000,10909.28
1595043900000,10909.28
1595044800000,10909.28
1595045700000,10909.28
1595046600000,10909.28
1595047500000,10909.28
1595048400000,10909.28
1595049300000,10909.278
1595050200000,10909.278
1595051100000,10909.278
1595052000000,10909.278
1595052900000,10909.278
1595053800000,10909.278
1595054700000,10909.278
1595055600000,10909.278
1595056500000,10910.03
1595057400000,10910.03
1595058300000,10910.03
1595059200000,10910.03
1595060100000,10910.03
1595061000000,10910.03
1595061900000,10910.03
1595062800000,10919.62999999
1595063700000,10905.09
1595064600000,10905.09
1595065500000,10905.09
1595066400000,10905.09
1595067300000,10904.99599999
1595068200000,10904.99599999
1595069100000,10904.99599999
1595070000000,10904.99599999
1595070900000,10904.99599999
1595071800000,10904.99599999
1595072700000,10904.99599999
1595073600000,10904.99599999
1595074500000,10906.99599999
1595075400000,10906.998
1595076300000,10906.998
1595077200000,10906.998
1595078100000,10906.998
1595079000000,10906.998
1595079900000,10906.998
1595080800000,10906.998
1595081700000,10907.0
1595082600000,10907.002
1595083500000,10907.002
1595084400000,10907.002
1595085300000,10899.108
1595086200000,10899.108
1595087100000,10899.108
1595088000000,10899.108
1595088900000,10899.108
1595089800000,10899.108
1595090700000,10907.108
1595091600000,10907.048
1595092500000,10908.64799999
1595093400000,10908.64799999
1595094300000,10908.64799999
1595095200000,10907.352
1595096100000,10907.352
1595097000000,10873.356
1595097900000,10832.506
1595098800000,10805.356
1595099700000,10805.79
1595100600000,10806.19199999
1595101500000,10767.332
1595102400000,10764.832
1595103300000,10764.86
1595104200000,10764.86
1595105100000,10764.86
1595106000000,10764.86
1595106900000,10764.866
1595107800000,10764.866
1595108700000,10764.866
1595109600000,10764.866
1595110500000,10764.866
1595111400000,10764.866
1595112300000,10765.866
1595113200000,10765.866
1595114100000,10765.866
1595115000000,10765.866
1595115900000,10765.866
1595116800000,10758.132
1595117700000,10762.12999999
1595118600000,10762.132
1595119500000,10762.132
1595120400000,10762.132
1595121300000,10762.132
1595122200000,10762.132
1595123100000,10758.132
1595124000000,10782.242
1595124900000,10778.244
1595125800000,10778.24599999
1595126700000,10778.248
1595127600000,10780.458
1595128500000,10788.464
1595129400000,10787.544
1595130300000,10787.544
1595131200000,10787.544
1595132100000,10787.546
1595133000000,10787.546
1595133900000,10787.546
1595134800000,10787.546
1595135700000,10787.546
1595136600000,10787.546
1595137500000,10787.546
1595138400000,10787.546
1595139300000,10787.546
1595140200000,10787.546
1595141100000,10787.546
1595142000000,10787.546
1595142900000,10787.546
1595143800000,10787.546
1595144700000,10787.546
1595145600000,10787.546
1595146500000,10787.546
1595147400000,10787.546
1595148300000,10787.546
1595149200000,10787.546
1595150100000,10787.546
1595151000000,10787.546
1595151900000,10787.546
1595152800000,10787.546
1595153700000,10787.546
1595154600000,10912.508
1595155500000,10912.508
1595156400000,10912.508
1595157300000,10912.508
1595158200000,10912.508
1595159100000,10912.508
1595160000000,10912.508
1595160900000,10912.508
1595161800000,10912.508
1595162700000,10914.428
1595163600000,10914.428
1595164500000,10914.428
1595165400000,10914.428
1595166300000,10914.428
1595167200000,10914.428
1595168100000,10914.428
1595169000000,10918.736
1595169900000,10918.736
1595170800000,10918.736
1595171700000,10918.736
1595172600000,10918.736
1595173500000,10918.736
1595174400000,10918.736
1595175300000,10918.736
1595176200000,10918.9
1595177100000,10918.9
1595178000000,10918.9
1595178900000,10918.9
1595179800000,10918.9
1595180700000,10918.9
1595181600000,10918.9
1595182500000,10918.9
1595183400000,10918.9
1595184300000,10918.9
1595185200000,10918.9
1595186100000,10918.9
1595187000000,10918.9
1595187900000,10918.9
1595188800000,10918.9
1595189700000,10918.9
1595190600000,10918.9
1595191500000,10918.9
1595192400000,10918.9
1595193300000,10918.9
1595194200000,10918.902
1595195100000,10918.902
1595196000000,10879.024
1595196900000,10879.024
1595197800000,10879.024
1595198700000,10867.874
1595199600000,10855.296
1595200500000,10827.582
1595201400000,10768.182
1595202300000,10721.394
1595203200000,10685.97799999
1595204100000,10658.68399999
1595205000000,10614.266
1595205900000,10566.676
1595206800000,10515.26399999
1595207700000,10492.342
1595208600000,10492.796
1595209500000,10508.81799999
1595210400000,10525.58599999
1595211300000,10525.58599999
1595212200000,10524.198
1595213100000,10524.23799999
1595214000000,10524.23799999
1595214900000,10524.23799999
1595215800000,10524.24
1595216700000,10536.278
1595217600000,10536.278
1595218500000,10554.396
1595219400000,10572.396
1595220300000,10572.396
1595221200000,10572.396
1595222100000,10572.476
1595223000000,10572.476
1595223900000,10572.474
1595224800000,10572.474
1595225700000,10572.474
1595226600000,10572.474
1595227500000,10571.082
1595228400000,10571.082
1595229300000,10589.16599999
1595230200000,10569.206
1595231100000,10537.084
1595232000000,10537.084
1595232900000,10537.084
1595233800000,10537.084
1595234700000,10537.134
1595235600000,10557.134
1595236500000,10557.134
1595237400000,10556.734
1595238300000,10556.734
1595239200000,10556.734
1595240100000,10556.734
1595241000000,10556.734
1595241900000,10556.754
1595242800000,10622.14799999
1595243700000,10625.408
1595244600000,10625.608
1595245500000,10625.608
1595246400000,10627.608
1595247300000,10645.628
1595248200000,10649.628
1595249100000,10649.628
1595250000000,10649.628
1595250900000,10649.628
1595251800000,10667.628
1595252700000,10670.628
1595253600000,10670.628
1595254500000,10670.632
1595255400000,10670.708
1595256300000,10670.708
1595257200000,10670.708
1595258100000,10670.708
1595259000000,10670.708
1595259900000,10670.708
1595260800000,10666.878
1595261700000,10666.878
1595262600000,10666.878
1595263500000,10666.878
1595264400000,10666.878
1595265300000,10666.874
1595266200000,10666.87
1595267100000,10636.31799999
1595268000000,10579.49599999
1595268900000,10562.77
1595269800000,10562.77
1595270700000,10562.77
1595271600000,10562.502
1595272500000,10562.502
1595273400000,10562.76399999
1595274300000,10562.768
1595275200000,10562.502
1595276100000,10562.752
1595277000000,10562.502
1595277900000,10562.502
1595278800000,10562.502
1595279700000,10562.502
1595280600000,10562.502
1595281500000,10562.502
1595282400000,10562.744
1595283300000,10562.502
1595284200000,10562.502
1595285100000,10562.502
1595286000000,10562.502
1595286900000,10562.502
1595287800000,10562.502
1595288700000,10664.834
1595289600000,10664.834
1595290500000,10666.214
1595291400000,10666.446
1595292300000,10666.446
1595293200000,10666.446
1595294100000,10666.446
1595295000000,10668.214
1595295900000,10668.214
1595296800000,10668.214
1595297700000,10648.214
1595298600000,10648.214
1595299500000,10647.196
1595300400000,10647.196
1595301300000,10647.396
1595302200000,10647.596
1595303100000,10647.99599999
1595304000000,10497.02
1595304900000,10529.28
1595305800000,10405.074
1595306700000,10347.976
1595307600000,10358.97799999
1595308500000,10375.948
1595309400000,10388.59399999
1595310300000,10412.098
1595311200000,10428.51
1595312100000,10446.81
1595313000000,10466.316
1595313900000,10507.17
1595314800000,10730.562
1595315700000,10743.93
1595316600000,10719.718
1595317500000,10814.73
1595318400000,10755.81
1595319300000,10755.712
1595320200000,10755.87999999
1595321100000,10755.87999999
1595322000000,10754.48
1595322900000,10754.48
1595323800000,10947.474
1595324700000,10947.474
1595325600000,10947.474
1595326500000,10947.474
1595327400000,10947.474
1595328300000,10947.474
1595329200000,10945.86199999
1595330100000,10945.86199999
1595331000000,10946.048
1595331900000,10946.44
1595332800000,10946.44
1595333700000,10946.64
1595334600000,10945.016
1595335500000,10945.016
1595336400000,10945.016
1595337300000,10753.58
1595338200000,10753.674
1595339100000,10753.32599999
1595340000000,10753.32599999
1595340900000,10753.32599999
1595341800000,10758.04999999
1595342700000,10758.938
1595343600000,10759.36199999
1595344500000,10759.762
1595345400000,10759.762
1595346300000,10760.162
1595347200000,10759.98
1595348100000,10759.98
1595349000000,10760.58
1595349900000,10760.58
1595350800000,10760.58
1595351700000,10760.58
1595352600000,10760.58
1595353500000,10760.582
1595354400000,10757.624
1595355300000,10757.276
1595356200000,10757.492
1595357100000,10757.406
1595358000000,10758.722
1595358900000,10758.81
1595359800000,10758.81
1595360700000,10760.472
1595361600000,10760.428
1595362500000,10760.428
1595363400000,10760.428
1595364300000,10759.582
1595365200000,10759.582
1595366100000,10759.374
1595367000000,10759.374
1595367900000,10759.374
1595368800000,10759.374
1595369700000,10759.374
1595370600000,10759.396
1595371500000,10759.396
1595372400000,10757.608
1595373300000,10757.608
1595374200000,10757.608
1595375100000,10757.608
1595376000000,10757.56
1595376900000,10757.346
1595377800000,10757.346
1595378700000,10757.546
1595379600000,10759.92
1595380500000,10759.744
1595381400000,10756.078
1595382300000,10756.078
1595383200000,10756.078
1595384100000,10754.668
1595385000000,10754.668
1595385900000,10754.668
1595386800000,10758.31
1595387700000,10758.31
1595388600000,10758.31
1595389500000,10762.51
1595390400000,10759.25
1595391300000,10759.25
1595392200000,10759.25
1595393100000,10759.25
1595394000000,10759.25
1595394900000,10757.682
1595395800000,10757.682
1595396700000,10759.642
1595397600000,10759.642
1595398500000,10759.828
1595399400000,10761.68399999
1595400300000,10954.208
1595401200000,10954.406
1595402100000,10954.406
1595403000000,10952.27
1595403900000,10952.848
1595404800000,10956.114
1595405700000,10958.11199999
1595406600000,10958.11199999
1595407500000,10958.11199999
1595408400000,10958.11199999
1595409300000,10954.11199999
1595410200000,10954.11199999
1595411100000,10955.76399999
1595412000000,10955.76399999
1595412900000,10955.76399999
1595413800000,10955.108
1595414700000,10955.794
1595415600000,10953.48799999
1595416500000,10953.48799999
1595417400000,10951.924
1595418300000,10951.924
1595419200000,10951.924
1595420100000,10951.924
1595421000000,10951.646
1595421900000,10953.646
1595422800000,10954.956
1595423700000,10954.956
1595424600000,10954.956
1595425500000,10954.956
1595426400000,10954.956
1595427300000,10954.956
1595428200000,10955.57599999
1595429100000,10957.462
1595430000000,10953.618
1595430900000,10958.1
1595431800000,10955.358
1595432700000,10953.404
1595433600000,10953.404
1595434500000,10948.016
1595435400000,10948.016
1595436300000,10950.964
1595437200000,10954.776
1595438100000,10950.956
1595439000000,10951.048
1595439900000,10949.33
1595440800000,10949.33
1595441700000,10949.53
1595442600000,10952.554
1595443500000,10952.554
1595444400000,10952.554
1595445300000,10951.486
1595446200000,10954.726
1595447100000,10955.512
1595448000000,10955.512
1595448900000,10955.258
1595449800000,10955.258
1595450700000,10952.27
1595451600000,10952.27
1595452500000,10951.67
1595453400000,10951.67
1595454300000,10951.67
1595455200000,10951.67
1595456100000,10951.67
1595457000000,10951.454
1595457900000,10731.47799999
1595458800000,10731.092
1595459700000,10731.092
1595460600000,10732.56
1595461500000,10734.286
1595462400000,10732.446
1595463300000,10739.024
1595464200000,10739.024
1595465100000,10737.472
1595466000000,10737.476
1595466900000,10738.19199999
1595467800000,10735.062
1595468700000,10735.062
1595469600000,10735.062
1595470500000,10737.114
1595471400000,10738.858
1595472300000,10736.474
1595473200000,10739.61
1595474100000,10731.6
1595475000000,10731.7
1595475900000,10731.66
